miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-323b-3p,212.17813535382356,200.802183845,-0.0795010367468558,0.140174561172157,0.8718173926560988,False,False,RORA,False
hsa-miR-152-3p,975.3360660205882,1002.2596607178572,0.0392850127124351,0.140174561172157,0.8718173926560988,False,True,"KLF4,SLC5A7,IL6ST,BMPR1B,BMPR2",True
hsa-miR-423-3p,6984.116145970588,7544.056868321428,0.111263000112693,0.140174561172157,0.8718173926560988,False,False,,False
hsa-miR-494-3p,30.49818290352941,35.43417261178571,0.2164180737206589,0.1450271118564095,0.8805217505567722,False,True,"LIF,BMP4,RORA,CLOCK,BMP2K,STAT1,BMPR2,KLF7,BMPER,IL6ST,BCHE,SLC5A7,BMPR1A,NPAS2",True
hsa-miR-216b-5p,33.79609351452941,42.33863404149999,0.3251182296266774,0.1450271118564095,0.8805217505567722,False,False,"RORA,BMPR2,NPAS2,NTRK2,RORB",True
hsa-miR-3065-5p,159.54923245058825,178.81823747535714,0.1644922146980381,0.1500881696421226,0.9005290178527361,False,False,"NKX2-1,CLOCK,BMPR2,SMAD2,RORA,BMP3",True
hsa-miR-184,24.31891856208824,22.418989037785717,-0.1173578523075553,0.1570895654107968,0.9208698662012228,False,False,,False
hsa-miR-132-5p,2011.7430141323528,1680.3381878678572,-0.2596944012685647,0.1570895654107968,0.9208698662012228,False,False,,False
hsa-miR-760,654.0214644235294,576.8207507999999,-0.1812149188644713,0.1624255231575102,0.9307529978688788,False,False,,False
hsa-miR-449a,19.53380562041176,16.154611349749995,-0.2740270033042815,0.1624255231575102,0.9307529978688788,False,False,,False
hsa-miR-4705,38.88242533911765,42.7457909282143,0.1366641567688242,0.1677056540667122,0.9313192319336858,False,False,,False
hsa-miR-769-5p,17046.711203529412,15246.39035875,-0.1610257095695786,0.1677056540667122,0.9313192319336858,False,False,SMAD2,False
hsa-miR-331-3p,455.6062415941177,484.7537515392858,0.0894645520473993,0.1753071495404585,0.9313192319336858,False,False,BMP1,False
hsa-miR-338-5p,7784.953870441177,7490.34184517857,-0.0556569285873127,0.1753071495404585,0.9313192319336858,False,False,"RORA,NR1D1,ARNTL2,BMPR1B,RORB,LIFR,CLOCK,BMP5",True
hsa-miR-127-5p,884.5941762794117,820.0689511999999,-0.1092705280112227,0.1753071495404585,0.9313192319336858,False,False,,False
hsa-miR-6511b-3p,62.76593358441176,59.10373747892858,-0.0867323806582147,0.1753071495404585,0.9313192319336858,False,False,,False
hsa-miR-758-3p,411.6277241176471,430.68223700357146,0.0652836680127677,0.1753071495404585,0.9313192319336858,False,False,"IL6ST,STAT5B,RORA",False
hsa-miR-584-5p,865.3454789911766,725.7649488178571,-0.2537738439413619,0.1876489245897029,0.9364706241323082,False,False,"NR1D2,RORA",False
hsa-miR-185-5p,2424.4252079117646,2784.0028640000005,0.1995179472083545,0.1876489245897029,0.9364706241323082,False,False,"RORA,KLF7",False
hsa-miR-889-3p,208.8310193823529,182.32399397857145,-0.1958315894861577,0.1876489245897029,0.9364706241323082,False,True,"RORA,BMPR2,BCHE,SLC5A7,BMP5,CLOCK,LHX8,SMAD2,BMPR1B",True
hsa-miR-183-5p,64.85858282232354,28.38148595946428,-1.1923473748070128,0.1955258445387015,0.9364706241323082,False,False,"NTRK2,BMP2K,RORA",False
hsa-miR-4742-3p,12.9682049975,11.285622789214289,-0.2004927669942633,0.1955258445387015,0.9364706241323082,False,False,"BMPR2,BMP3",False
hsa-miR-151a-3p,51770.65004058824,44554.52607392856,-0.2165624375779522,0.1955258445387015,0.9364706241323082,False,False,,False
hsa-miR-99a-5p,75816.93230411765,83506.92163607142,0.1393756996388298,0.1955258445387015,0.9364706241323082,False,False,,False
hsa-miR-552-5p,81.91251748470589,89.39810095285712,0.1261602505887111,0.2016746458517848,0.9364706241323082,False,False,"CLOCK,RORA",False
hsa-miR-199a-5p,17.526187944735295,19.951338671785717,0.1869733149311221,0.2016746458517848,0.9364706241323082,False,False,"NPAS2,CLOCK,RORB",False
hsa-miR-412-5p,18.54275245514706,13.31925983967857,-0.4773414980041983,0.2016746458517848,0.9364706241323082,False,False,,False
hsa-miR-885-3p,30.870901932352943,27.470190079464285,-0.1683807405752571,0.2016746458517848,0.9364706241323082,False,False,NR1D1,False
hsa-miR-93-5p,1097.347580252941,1170.688639475,0.0933368567950481,0.2016746458517848,0.9364706241323082,False,False,"LHX8,LHX6,STAT3,ARNTL2,NTRK2",True
hsa-miR-148a-3p,8497.68684567647,7691.942758392856,-0.1437221523214038,0.2098424394664197,0.9364706241323082,False,True,"SLC5A7,ACHE,IL6ST",True
hsa-miR-9-5p,595593.6272441177,557100.1487357143,-0.096391616229873,0.2098424394664197,0.9364706241323082,False,False,"CNTFR,CLOCK,ARNTL2,RORA,LIFR,IL6ST,BMPER",True
hsa-miR-431-3p,158.01159488617648,138.16897388642855,-0.1935967351083949,0.2098424394664197,0.9364706241323082,False,False,,False
hsa-miR-34c-5p,401.4729342408824,433.5533922928572,0.1109069428459434,0.217638887492286,0.9364706241323082,False,True,"KLF4,BMP3,PRIMA1,CLOCK",True
hsa-miR-135a-5p,2371.150192147059,2584.355733392857,0.1242176207573102,0.217638887492286,0.9364706241323082,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-548k,23.60030699667647,29.2110723925,0.3077096966192165,0.217638887492286,0.9364706241323082,False,False,,False
hsa-miR-1912,95.13592014941176,100.01019691428571,0.0720850403051329,0.217638887492286,0.9364706241323082,False,False,,False
hsa-miR-3615,53.632941947823525,60.17730926392858,0.1661002079950426,0.2241244232971808,0.9364706241323082,False,False,,False
hsa-miR-187-3p,120.56108720382352,164.8165972892857,0.4510971993463855,0.2337681845581388,0.9364706241323082,False,False,GBX2,False
hsa-miR-548ab,61.88400175882354,54.67099991142857,-0.1787907302614719,0.2337681845581388,0.9364706241323082,False,False,,False
hsa-miR-664b-3p,31.33904690529412,30.043428548571427,-0.060911842456135,0.2337681845581388,0.9364706241323082,False,True,"BMP8B,IL6ST,BMPR1B,KLF7,LIF,KLF4,CLOCK,BCHE,IL6R,BMPR1A",True
hsa-miR-3605-3p,33.71739319147059,30.42662244964286,-0.1481588065052044,0.2337681845581388,0.9364706241323082,False,False,,False
hsa-miR-1306-3p,20.636145623970588,19.740979951321428,-0.0639799247498276,0.2337681845581388,0.9364706241323082,False,False,,False
hsa-miR-625-3p,284.33053660588234,251.72183266428573,-0.1757386986563984,0.2411772812393245,0.9364706241323082,False,False,"NTRK2,RORB,LHX8",False
hsa-miR-339-3p,70.15386783058824,72.55572049964286,0.0485667180495017,0.2411772812393245,0.9364706241323082,False,False,,False
hsa-miR-6747-3p,39.37203933588234,33.94527699,-0.2139605834425362,0.2411772812393245,0.9364706241323082,False,False,NTRK2,False
hsa-miR-204-3p,95.01193154911763,104.56387662964288,0.1382039312779674,0.2411772812393245,0.9364706241323082,False,False,"NTRK2,BMPR1B",False
hsa-miR-708-5p,360.8728413352941,395.8619184678572,0.1335067155894655,0.2479680960692303,0.9364706241323082,False,False,"CNTFR,NTRK2",False
hsa-miR-495-3p,227.70975188500003,232.96177607857143,0.0328971820877885,0.2479680960692303,0.9364706241323082,False,True,"CLOCK,RORB,RORA,IL6R,BDNF,BMPR1B,SMAD2,BMPR2,STAT3,BMPR1A,BMP3,NKX2-1,STAT1,LIFR,SLC5A7,BMP7,BMP2K,KLF7",True
hsa-miR-28-5p,570.5304477,621.2022885535714,0.1227592633420062,0.2588180910334152,0.9364706241323082,False,False,"CNTFR,NTRK2",False
hsa-miR-629-5p,14.126915513911763,16.455745477892854,0.2201448844359372,0.2588180910334152,0.9364706241323082,False,False,,False
hsa-miR-34a-5p,561.0588769558824,538.9623794642856,-0.0579675999447157,0.2588180910334152,0.9364706241323082,False,False,"BMP3,KLF4,IL6R,CLOCK,RORA",True
hsa-miR-487b-3p,2501.580065588236,2389.6900775357144,-0.0660161029066532,0.2588180910334152,0.9364706241323082,False,False,,False
hsa-miR-98-3p,55.65041903588235,51.67443013214286,-0.1069419771616306,0.2588180910334152,0.9364706241323082,False,False,"BMPR1B,BMPR2,BDNF,BMP3,CLOCK,LIFR,BMPER",True
hsa-miR-96-5p,35.89848433155882,23.245907844500003,-0.626946163470059,0.2588180910334152,0.9364706241323082,False,True,"SLC18A3,PRIMA1,BMP8B,NR1D2,BMP2K,CLOCK",True
hsa-miR-145-3p,125.5606561964706,133.30692115142858,0.0863672117743723,0.2588180910334152,0.9364706241323082,False,False,,False
hsa-miR-17-3p,18.006403296852938,21.15872880975,0.2327429169536499,0.2588180910334152,0.9364706241323082,False,False,"NTRK2,BDNF",False
hsa-miR-2355-3p,14.950248382441178,17.04841605657143,0.189468253324414,0.2658078716525736,0.9364706241323082,False,True,"COLQ,IL6ST",True
hsa-miR-378d,1248.6722704,1190.4742474678571,-0.068858461001513,0.2658078716525736,0.9364706241323082,False,False,,False
hsa-miR-466,15.47791203202941,12.73655402407143,-0.2812358674895829,0.2658078716525736,0.9364706241323082,False,False,,False
hsa-miR-323a-5p,10.233018875441177,9.496481144321429,-0.1077668850646009,0.2658078716525736,0.9364706241323082,False,False,BMP1,False
hsa-miR-148b-5p,202.41057244411763,221.79249178571428,0.1319258797861353,0.2658078716525736,0.9364706241323082,False,False,"KLF7,RORA,BMPR1A",False
hsa-miR-181b-3p,40.54690197529412,37.39249025071428,-0.1168431337170998,0.2658078716525736,0.9364706241323082,False,False,"SMAD2,ARNTL2,IL6ST",False
hsa-miR-4662a-5p,15.47791203202941,12.671857910857144,-0.2885828015405076,0.2658078716525736,0.9364706241323082,False,False,RORA,False
hsa-miR-130a-3p,75.77061655852943,79.58224120857143,0.0708080416297818,0.2728793592362815,0.9364706241323082,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-550a-3-5p,12.57734448835294,10.443072537285714,-0.2682811107883709,0.2728793592362815,0.9364706241323082,False,False,CLOCK,False
hsa-miR-585-3p,33.44072884614706,45.93310972489286,0.4579281674601247,0.2728793592362815,0.9364706241323082,False,False,,False
hsa-miR-200a-3p,126.0416474635294,98.17243906964288,-0.3605105524590337,0.2728793592362815,0.9364706241323082,False,False,"CLOCK,STAT5B,STAT5A,RORA,BMPR2",True
hsa-miR-628-5p,936.6589457058824,960.9201990785714,0.0368927930056752,0.2728793592362815,0.9364706241323082,False,False,"NR1D2,RORA",False
hsa-miR-548e-3p,24.70492065058823,27.586924978928568,0.1591862313048011,0.2728793592362815,0.9364706241323082,False,False,"RORB,RORA,BMPR2,IL6R,BMP3,STAT1,BMPR1A,CLOCK,SMAD2,KLF7,BMP2K,ARNTL2,KLF4",True
hsa-miR-1298-3p,1913.9706412647056,1709.254063557143,-0.1632018450666024,0.2846136210598191,0.9364706241323082,False,False,STAT3,False
hsa-miR-30b-5p,8483.945507000002,7672.678866964286,-0.1450049808950488,0.2846136210598191,0.9364706241323082,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-29b-3p,8538.06854867647,7730.260146214286,-0.1433927795029088,0.2846136210598191,0.9364706241323082,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-488-5p,194.7594495764706,209.00264804285715,0.1018278928028824,0.2846136210598191,0.9364706241323082,False,False,,False
hsa-miR-499a-5p,236.5996894882353,253.93329414642855,0.1020013842477345,0.2846136210598191,0.9364706241323082,False,False,KLF7,False
hsa-miR-144-5p,223.1350574158824,249.62408615,0.1618399485893036,0.2846136210598191,0.9364706241323082,False,False,,False
hsa-miR-2277-5p,27.33190100735294,28.76560572214285,0.0737590429334993,0.2846136210598191,0.9364706241323082,False,False,,False
hsa-miR-301a-5p,13.8772725325,15.037351065,0.1158264029875311,0.3013392081702449,0.9447111727951836,False,False,RORA,False
hsa-miR-4646-3p,18.134862629176467,17.72031654985714,-0.0333614410463773,0.3013392081702449,0.9447111727951836,False,False,"BDNF,IL6ST,RORB",False
hsa-miR-4473,45.01758821617647,44.668202501428574,-0.0112405674054771,0.3135021688851395,0.9447111727951836,False,False,,False
hsa-miR-1-3p,1977.7867425705883,2178.3181388928574,0.1393277980791669,0.3135021688851395,0.9447111727951836,False,False,"BDNF,RORB,CLOCK,BMPR1B,KLF4,BMP3",True
hsa-miR-6516-5p,70.11270839735293,66.13793709857143,-0.0841979187819212,0.3135021688851395,0.9447111727951836,False,True,"RORB,NTRK2,KLF7,SLC5A7,BMPR1A",True
hsa-miR-548av-5p,20.157692152264705,25.331707783571424,0.3296138676649862,0.3135021688851395,0.9447111727951836,False,False,"RORB,RORA,BMP2K,SMAD2,CLOCK,BMPR2,STAT3,NTRK2",True
hsa-miR-146b-3p,15.051966623705884,13.286463461857142,-0.1799948506151256,0.3135021688851395,0.9447111727951836,False,False,BMPR2,False
hsa-miR-504-5p,399.9523958970588,373.1292197285714,-0.1001529523268729,0.3212556229205304,0.9447111727951836,False,False,,False
hsa-miR-29c-3p,1162.158840114706,1218.7403957892857,0.0685835847202653,0.3212556229205304,0.9447111727951836,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-758-5p,12.778294472705882,10.599730164071428,-0.2696677529273397,0.3212556229205304,0.9447111727951836,False,False,,False
hsa-miR-151b,9396.94210010294,6635.482454571428,-0.5019899941813701,0.3212556229205304,0.9447111727951836,False,False,,False
hsa-miR-30c-1-3p,10.234980107882354,9.157013707642855,-0.1605592111051321,0.3212556229205304,0.9447111727951836,False,True,"SMAD2,PRIMA1,NTRK2",True
hsa-miR-509-3p,27.367435231617645,31.298754149607152,0.1936449943307643,0.3212556229205304,0.9447111727951836,False,False,NR1D2,False
hsa-miR-490-3p,332.6173799735294,317.9141900285714,-0.0652261422310775,0.3212556229205304,0.9447111727951836,False,False,CLOCK,False
hsa-miR-4470,11.5098338215,10.655404120892856,-0.1112816936929279,0.3328721265896475,0.9447111727951836,False,False,,False
hsa-miR-326,422.1172172970588,392.2361015321429,-0.1059213473334743,0.3328721265896475,0.9447111727951836,False,False,,False
hsa-miR-1307-5p,109.18390948676472,96.73324864178572,-0.1746765053099119,0.3328721265896475,0.9447111727951836,False,False,,False
hsa-miR-323a-3p,959.0471340588236,1022.530587467857,0.0924703739847707,0.3449628511501927,0.9447111727951836,False,False,"RORA,SMAD2,CLOCK,BMPR1A",False
hsa-miR-329-3p,677.7128647529413,711.810147325,0.0708183417509431,0.3449628511501927,0.9447111727951836,False,False,"SMAD2,STAT5B,BMPR2,RORA,IL6ST,BMP4,STAT5A,BMP5",True
hsa-miR-514a-3p,1432.8920691558826,1590.9120701535714,0.1509241555423592,0.3449628511501927,0.9447111727951836,False,False,,False
hsa-miR-136-5p,695.3820092823528,651.1848415035713,-0.0947386261069986,0.3449628511501927,0.9447111727951836,False,False,"NTRK2,ARNTL",False
hsa-miR-219a-2-3p,1824.1617221441172,1798.8548844428572,-0.0201548306370789,0.3449628511501927,0.9447111727951836,False,False,RORA,False
hsa-miR-1278,11.136604398058823,11.133995941678569,-0.000337952910471,0.3449628511501927,0.9447111727951836,False,False,,False
hsa-miR-450b-5p,30.61779399402941,32.46665196785714,0.0845882777359214,0.3449628511501927,0.9447111727951836,False,True,"NR1D2,CLOCK,KLF7,CHAT,BMP3",True
hsa-miR-551b-3p,66.0047274964706,61.561045368214295,-0.1005516289091454,0.3449628511501927,0.9447111727951836,False,False,,False
hsa-miR-195-3p,78.63098109882354,74.33834873214286,-0.0809912132116457,0.3530026580615147,0.9447111727951836,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-377-3p,77.56663698029409,81.85433155607141,0.0776225102938896,0.3664485377467808,0.9447111727951836,False,True,"COLQ,LIFR",True
