miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-539-3p,1359.3425133234375,1480.0884939148932,0.1227744190504509,0.0094102551482777,0.1813153031600942,False,False,"RORA,NR1D2",False
hsa-miR-1-3p,2169.624013615625,1998.164175740426,-0.1187699269985937,0.0095109138975807,0.1813153031600942,False,False,"BDNF,RORB,CLOCK,BMPR1B,KLF4,BMP3",True
hsa-miR-216a-5p,12.7091961353125,20.29973151776596,0.675587864739712,0.0106399454203514,0.1813153031600942,False,False,"BMP10,BMPR2",False
hsa-miR-744-3p,29.72102140265625,35.134906374680845,0.2414213572892727,0.0106399454203514,0.1813153031600942,False,False,IL6ST,False
hsa-miR-106b-5p,480.46975995625,518.219711487234,0.1091182594516908,0.0118791751231079,0.1813153031600942,False,False,"RORA,NTRK2,BMPR2,CLOCK,LHX6,LHX8,ARNTL2,STAT3,BMP2,IL6ST,NPAS2,BMP2K,RORC",True
hsa-miR-223-5p,50.2720972878125,43.14127477021277,-0.220689070741189,0.0120911494086313,0.1813153031600942,False,False,LIFR,False
hsa-miR-153-5p,30.55915834771875,36.56936420640425,0.2590307346609748,0.0128772938678255,0.1813153031600942,False,True,"NR1D2,CLOCK,KLF7,RORB,IL6ST,RORA,BMPR1A,KLF4,BMPR2,RORC,SMAD2,BCHE,BMPER",True
hsa-let-7c-5p,154705.94767359376,136743.97121723404,-0.1780514335687151,0.0134012601583874,0.1813153031600942,False,False,"NGF,IL6R,CLOCK",False
hsa-let-7a-5p,158556.58466078126,140077.6992755319,-0.1787704986985083,0.0134012601583874,0.1813153031600942,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-212-3p,227.3293289525,198.22503779042552,-0.1976446250976007,0.0134012601583874,0.1813153031600942,False,False,"SMAD2,RORB,LIFR,KLF7,BMP2K",True
hsa-miR-320b,435.44129086093744,483.7175774808511,0.1516867458049962,0.0137919138978799,0.1813153031600942,False,False,,False
hsa-miR-9-5p,619878.41585,548791.9904702128,-0.1757258444898752,0.0143472241238302,0.1813153031600942,False,False,"CNTFR,CLOCK,ARNTL2,RORA,LIFR,IL6ST,BMPER",True
hsa-miR-320c,360.0088586328125,403.85630214255326,0.1658096457518336,0.0143472241238302,0.1813153031600942,False,False,,False
hsa-miR-758-3p,441.5325477484376,490.214528687234,0.1508934519417426,0.0146306538625505,0.1813153031600942,False,False,"IL6ST,STAT5B,RORA",False
hsa-miR-124-3p,5544.05466790625,6021.498044553192,0.1191809657727223,0.0153119747709789,0.1813153031600942,False,False,"BMP6,BMPR1A,BMPR1B,KLF4,CLOCK",True
hsa-miR-152-3p,1005.6416389968748,952.2151358042554,-0.0787568251276535,0.0155297078280316,0.1813153031600942,False,True,"KLF4,SLC5A7,IL6ST,BMPR1B,BMPR2",True
hsa-miR-362-5p,14.7794839135625,18.235007637957445,0.3031149112292124,0.0155297078280316,0.1813153031600942,False,False,,False
hsa-miR-548a-3p,26.51042658978125,33.345787643106384,0.3309446412507695,0.0159653659879827,0.1813153031600942,False,True,"BMPR2,RORB,CLOCK,SLC5A7,STAT1,RORA,BMP2K,ARNTL2,BMPR1A",True
hsa-miR-138-2-3p,84.35951519046876,74.69277011978724,-0.1755821998346709,0.0159653659879827,0.1813153031600942,False,False,"STAT3,IL6ST,BMPR1A",False
hsa-miR-671-5p,11.195014354,14.185443395702125,0.3415548677845454,0.0159653659879827,0.1813153031600942,False,False,"RORA,NTRK2",False
hsa-miR-423-3p,7275.0423286875,7843.785784191489,0.1085944935560778,0.0160707761645804,0.1813153031600942,False,False,,False
hsa-miR-1227-3p,15.326727256421876,12.236230145234044,-0.3248905214158117,0.0160707761645804,0.1813153031600942,False,False,CLOCK,False
hsa-miR-3943,15.503774089578124,12.880360271978722,-0.2674465069235645,0.0166069480774012,0.1813153031600942,False,False,,False
hsa-miR-543,318.2303507109375,337.1245077827659,0.0832100730976534,0.0166069480774012,0.1813153031600942,False,False,,False
hsa-miR-889-3p,205.93994303203124,181.18226282978728,-0.1847819476611176,0.0172669749352847,0.1813153031600942,False,True,"RORA,BMPR2,BCHE,SLC5A7,BMP5,CLOCK,LHX8,SMAD2,BMPR1B",True
hsa-miR-320d,30.075965767968757,35.404446754255325,0.2353195079222283,0.0172669749352847,0.1813153031600942,False,False,,False
hsa-miR-128-3p,548584.1369624999,471621.36240446806,-0.2180838377171134,0.0176324681631367,0.1813153031600942,False,False,"NGFR,BMPR2,NTRK2,BMP1,LIFR",True
hsa-miR-584-5p,948.7783429953124,714.199536293617,-0.4097438817838821,0.0179554960410967,0.1813153031600942,False,False,"NR1D2,RORA",False
hsa-miR-181b-3p,43.502643678125,36.209904000638296,-0.2647187249887759,0.0184147301407797,0.182376654278876,False,False,"SMAD2,ARNTL2,IL6ST",False
hsa-miR-320e,689.533042325,779.5777420042552,0.1770732131587689,0.02116227104245,0.2051393007621511,False,False,,False
hsa-miR-628-3p,133.27707160234377,142.31267570148935,0.0946355606345976,0.021509751924575,0.2051393007621511,False,False,,False
hsa-miR-585-3p,37.1471017941875,47.467313060787234,0.3536847302293369,0.0223514994536193,0.2092913130657083,False,False,,False
hsa-miR-155-5p,63.04304984078125,58.525415700425526,-0.1072740532059111,0.0238201517856883,0.2190603244576692,False,False,"IL6R,SMAD2,BDNF,RORA,ARNTL,NR1D2",True
hsa-miR-374a-3p,780.804628671875,717.2212555957448,-0.1225433607333545,0.0256776632589689,0.2234883207569201,False,False,"RORA,BMPR2",False
hsa-miR-23b-3p,2489.952486703125,2191.71516293617,-0.1840578963616632,0.0263157780111708,0.2234883207569201,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-302b-3p,10.85780613409375,15.019306270021277,0.4680855475191139,0.0266790064125039,0.2234883207569201,False,False,"LHX6,RORB,BMPR2,SMAD2",False
hsa-miR-21-5p,31271.511738125,25757.59310574468,-0.279851175747531,0.0266790064125039,0.2234883207569201,False,False,"IL6R,BMPR2,STAT3,LIFR,CNTFR",True
hsa-miR-139-3p,1801.3632386171876,1595.811383812766,-0.1747989820399329,0.0273393479760892,0.2234883207569201,False,False,BMP1,False
hsa-miR-1273h-3p,52.48457609484375,48.35178201382978,-0.1183244515756651,0.0273393479760892,0.2234883207569201,False,True,"NTRK2,CHAT,BMP7,BDNF",True
hsa-miR-139-5p,42968.960487968754,44921.62328151064,0.0641151860845514,0.0273393479760892,0.2234883207569201,False,False,,False
hsa-miR-874-3p,757.442402296875,832.8214604574467,0.1368710581963412,0.0283748182895744,0.2283286159239191,False,False,"BMPR2,BMP1",False
hsa-miR-369-3p,25.2735519483125,29.767422900255323,0.2361058912984708,0.0312828179607749,0.2439198798496366,False,False,"BMPR2,RORA,BMP2,RORB,LIFR,KLF7,BMPER,CLOCK",True
hsa-miR-199a-5p,20.278497377890623,21.23682279942553,0.0666171897971539,0.0315549544895513,0.2439198798496366,False,False,"NPAS2,CLOCK,RORB",False
hsa-miR-224-5p,15.488753659078125,16.414990729212764,0.0837928763434856,0.0317332659221857,0.2439198798496366,False,False,"BMPR1B,BMPR2",False
hsa-miR-655-3p,33.92590445954687,33.73070483361702,-0.0083248131010957,0.0324743414553784,0.2459453801399986,False,False,"BMPR2,RORA,KLF7",False
hsa-miR-28-5p,630.5490106328125,686.2534069085106,0.1221328952479918,0.0336753813992084,0.251345237979599,False,False,"CNTFR,NTRK2",False
hsa-miR-301a-3p,13.11868803115625,15.180421141404256,0.2105883684756255,0.0356901471762544,0.2588792365601555,False,False,"RORB,BMPR2,CLOCK",False
hsa-miR-1291,32.6289939414375,37.29739260404256,0.1929202725897454,0.0356901471762544,0.2588792365601555,False,False,,False
hsa-miR-212-5p,101.8078856371875,92.75664133297872,-0.1343268243604143,0.036218661468961,0.259064036896041,False,False,,False
hsa-miR-502-3p,161.2935672984375,176.8050242576596,0.1324703701362235,0.0370551609770959,0.2614165466192388,False,False,"RORA,NR1D2,KLF7",False
hsa-miR-95-5p,43.059318568125,48.577536987872335,0.1739638548705642,0.0398175278953376,0.2771084711634984,False,False,"BDNF,SMAD2,RORA,BMP2K,CLOCK,STAT5B",True
hsa-miR-24-2-5p,113.29611278328125,124.6558069931915,0.137851728418255,0.0424299969164929,0.2913526454932514,False,False,,False
hsa-miR-582-5p,16.133253805671874,18.62506108187234,0.2072077218376815,0.0437384202751484,0.2963853479171244,False,False,"NR1D2,RORA,BMP10,BMPR1B",False
hsa-miR-29a-3p,6624.7479507812495,7276.324630978724,0.1353443438713952,0.0460990913513711,0.3083250915059241,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-6514-3p,9.2114952575,10.304505012085103,0.1617679389919852,0.0469034325605331,0.3096829201112124,False,False,"CNTF,BMP8B,BMPR1A",False
hsa-miR-33a-3p,12.72849551853125,10.785873626659574,-0.2389188701523896,0.0496155889685969,0.3234433964408535,False,True,"SMAD2,SLC5A7,LIFR,ARNTL2,BMPR1A,BMPR2,LHX8,CLOCK",True
hsa-miR-339-3p,71.7504351659375,79.23045425574469,0.1430674919710064,0.0550583709087185,0.3500624817035808,False,False,,False
hsa-miR-320a,1752.739291765625,1874.327922361702,0.0967619604395526,0.0550583709087185,0.3500624817035808,False,False,,False
hsa-miR-30a-5p,20214.37955203125,18884.162303404257,-0.0982051354625337,0.0561446253923647,0.3520157433482426,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-203a-3p,157.0936083509375,145.77538362276596,-0.107877363698754,0.0581910011551028,0.3520157433482426,False,False,"BMPR1B,NR1D2,NTRK2",False
hsa-let-7f-5p,231071.934690625,196054.43922765955,-0.2370877360752885,0.0581910011551028,0.3520157433482426,False,False,"NGF,IL6R,CLOCK",False
hsa-let-7b-5p,37800.603728125,33918.13705404256,-0.1563523440928378,0.0587832115105803,0.3520157433482426,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-760,683.8408664484375,614.6438866042554,-0.1539098595987464,0.0587832115105803,0.3520157433482426,False,False,,False
hsa-miR-154-5p,26.407034766093748,28.03406769982979,0.0862587813454016,0.0602785088205566,0.3527662732112123,False,False,NTRK2,False
hsa-miR-3200-5p,17.496571030546875,19.241664788936173,0.1371614154010725,0.0602785088205566,0.3527662732112123,False,False,SMAD2,False
hsa-miR-455-5p,55.480844284375,64.92538652723404,0.2267929557189676,0.0623161768309069,0.3565870118657454,False,False,,False
hsa-miR-138-5p,233.63747692390623,255.43874660702127,0.1287056688291992,0.0623161768309069,0.3565870118657454,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-149-5p,3259.334952109375,3687.228892085106,0.177959356231053,0.0656578223064005,0.3715799833823766,False,True,"BMP2K,CHAT,NTRK2",True
hsa-miR-708-5p,377.344899390625,411.5645424702128,0.1252349217614448,0.0680149549085646,0.3766419546011915,False,False,"CNTFR,NTRK2",False
hsa-miR-425-5p,753.3893238515625,867.5806471276595,0.2036022823342804,0.0680149549085646,0.3766419546011915,False,False,"IL6ST,CLOCK,KLF7",False
hsa-miR-331-3p,474.3167815421874,541.8016152787234,0.1919137821446188,0.0688037937591788,0.3769569551699691,False,False,BMP1,False
hsa-miR-4705,42.037719910625,45.36471562257447,0.1098861940672408,0.0703800567739489,0.377983999063278,False,False,,False
hsa-miR-98-3p,58.36818412171875,53.20055194510638,-0.1337409721090647,0.0714606060659023,0.377983999063278,False,False,"BMPR1B,BMPR2,BDNF,BMP3,CLOCK,LIFR,BMPER",True
hsa-miR-183-5p,50.34965651509374,27.78397041044681,-0.8577291568302412,0.0715002199745021,0.377983999063278,False,False,"NTRK2,BMP2K,RORA",False
hsa-miR-30e-5p,2452.5899805625,2612.391357106383,0.0910649733468726,0.0726610017616787,0.377983999063278,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-432-5p,363.9599756187501,350.96944780425537,-0.0524343590139864,0.0726610017616787,0.377983999063278,False,False,"BMP4,RORB,NR1D1",False
hsa-miR-3605-3p,34.785228184375,30.35894235148936,-0.1963532536925107,0.0739414018216594,0.3788641215096234,False,False,,False
hsa-miR-548e-3p,25.91009386828125,26.761579479148946,0.0466490247423685,0.075114751549175,0.3788641215096234,False,False,"RORB,RORA,BMPR2,IL6R,BMP3,STAT1,BMPR1A,CLOCK,SMAD2,KLF7,BMP2K,ARNTL2,KLF4",True
hsa-miR-195-3p,80.97701686156249,72.7646451819149,-0.1542748507458879,0.0765084827902928,0.3788641215096234,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-25-3p,4448.690936859375,4022.637022872341,-0.1452393096599102,0.0765084827902928,0.3788641215096234,False,True,"KLF4,SLC5A7,RORA,ARNTL2,BMPR2",True
hsa-miR-941,129.4991873040625,113.85556298744682,-0.1857382607073532,0.0765084827902928,0.3788641215096234,False,False,,False
hsa-miR-192-5p,2938.8530054375,2643.7329036170213,-0.1526767718559334,0.0818558686720678,0.3938868233921394,False,False,,False
hsa-miR-30a-3p,4020.979290968749,3969.822278170213,-0.0184724839813714,0.0818558686720678,0.3938868233921394,False,False,,False
hsa-miR-29c-3p,1210.22154819375,1294.900287970213,0.0975698319899276,0.0844340416078037,0.3938868233921394,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-769-5p,16282.975767171876,14826.75605253192,-0.1351613960221414,0.0844340416078037,0.3938868233921394,False,False,SMAD2,False
hsa-miR-28-3p,2122.556425125,2001.3993222978725,-0.084793861554802,0.0858934310887067,0.3938868233921394,False,False,BMP2K,False
hsa-miR-200a-3p,124.54312161546876,114.11492292659575,-0.1261578785744257,0.0858934310887067,0.3938868233921394,False,False,"CLOCK,STAT5B,STAT5A,RORA,BMPR2",True
hsa-miR-3182,25.412059273609373,28.159991716148934,0.1481336202359502,0.0872949456047363,0.3938868233921394,False,False,,False
hsa-miR-15a-5p,47.21566469796875,45.478982214893605,-0.0540656124491327,0.0872949456047363,0.3938868233921394,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-542-3p,147.31279010890626,133.71396449489362,-0.1397325526477635,0.088846244107209,0.3938868233921394,False,False,,False
hsa-miR-670-3p,12.126878124109377,9.2013805116383,-0.3982859643580738,0.0897062444998066,0.3938868233921394,False,False,"NTRK2,KLF4",False
hsa-miR-154-3p,171.25881639343748,198.2322652104255,0.2110135415898257,0.0897062444998066,0.3938868233921394,False,False,"RORB,RORA",False
hsa-miR-31-5p,60.05269081109376,71.62370417914893,0.2542082418295237,0.0903392782451168,0.3938868233921394,False,False,,False
hsa-miR-323b-3p,217.74903476640625,206.6346947325532,-0.0755838152925765,0.0919023252091298,0.3938868233921394,False,False,RORA,False
hsa-miR-494-3p,34.421019805,38.52596929978723,0.1625414135937521,0.0931311197009877,0.3938868233921394,False,True,"LIF,BMP4,RORA,CLOCK,BMP2K,STAT1,BMPR2,KLF7,BMPER,IL6ST,BCHE,SLC5A7,BMPR1A,NPAS2",True
hsa-miR-466,16.329299115578127,13.601010030829784,-0.2637490769365005,0.0931311197009877,0.3938868233921394,False,False,,False
hsa-miR-4662a-5p,16.329299115578127,13.56110775461702,-0.2679878375426083,0.0931311197009877,0.3938868233921394,False,False,RORA,False
hsa-miR-222-3p,5520.771612093749,5937.689475685107,0.1050317266925944,0.0948387691274277,0.3938868233921394,False,False,GBX2,False
hsa-miR-491-5p,227.62804377734372,264.6998076489362,0.2176788378233523,0.0948387691274277,0.3938868233921394,False,False,RORB,False
hsa-miR-550a-3-5p,13.085287939859374,11.17681399519149,-0.2274366714349742,0.0948387691274277,0.3938868233921394,False,False,CLOCK,False
hsa-miR-448,571.5295957687499,517.2933678489361,-0.1438455130322236,0.0948387691274277,0.3938868233921394,False,False,,False
hsa-miR-450a-5p,60.68176737734375,68.00143981574467,0.1643021881334156,0.0978022684716465,0.3939456174295396,False,False,,False
hsa-miR-18a-3p,11.27794628284375,13.220420424808513,0.2292636804765577,0.0994425830404663,0.3939456174295396,False,False,BMP1,False
hsa-miR-27b-3p,13649.44542865625,12174.746105,-0.164950649908949,0.0994425830404663,0.3939456174295396,False,True,"NGFR,LIFR,COLQ,RORA,LHX8,BMPR2,BMP1,IL6ST,NR1D2,BMP3,BMP2K,BMPR1A",True
hsa-miR-22-5p,142.355421043125,148.72846709340425,0.0631833766995395,0.0994425830404663,0.3939456174295396,False,False,"NR1D2,CLOCK",False
hsa-miR-95-3p,20204.434921406253,19273.104014468085,-0.0680830602714213,0.0994425830404663,0.3939456174295396,False,False,,False
hsa-miR-454-3p,157.2219617925,153.2120951659574,-0.0372725629726833,0.0994425830404663,0.3939456174295396,False,False,"KLF7,BMP2K",False
hsa-miR-574-5p,20.332303160828125,16.91462442438298,-0.2655025034757976,0.102824738922893,0.404234660651068,False,False,"KLF7,BMP1",False
hsa-miR-329-3p,716.7390421546875,792.9812183425532,0.1458387532581344,0.1077077119004048,0.4178551458440767,False,False,"SMAD2,STAT5B,BMPR2,RORA,IL6ST,BMP4,STAT5A,BMP5",True
hsa-miR-23a-3p,1370.6363558171877,1334.4057252531916,-0.0386484760009597,0.1111575824866767,0.4178551458440767,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-221-3p,1061.0561128765626,1138.0054334276597,0.1010064921002555,0.1111575824866767,0.4178551458440767,False,False,"GBX2,RORB",False
hsa-miR-127-3p,15370.639907781251,14539.221542574467,-0.0802272016018612,0.1111575824866767,0.4178551458440767,False,False,,False
hsa-miR-210-3p,144.59956908765625,158.78342954765955,0.1349971093671369,0.1111575824866767,0.4178551458440767,False,False,,False
hsa-miR-204-5p,1501.9382175109374,1536.4008627531916,0.0327292105532777,0.1111575824866767,0.4178551458440767,False,False,BMPR1A,False
hsa-miR-382-3p,583.24931941875,534.3907860340424,-0.1262175856817897,0.1129104366648727,0.4183372293698521,False,False,"RORA,RORB,NR1D2,CLOCK",False
hsa-miR-19b-3p,124.21691221328126,136.78370671468082,0.1390347799383118,0.1129104366648727,0.4183372293698521,False,False,"RORA,CNTFR,CLOCK,NPAS2,BMPR2,RORB",True
hsa-miR-16-2-3p,156.038778994375,141.21806011978725,-0.1439800103685877,0.1147320531580323,0.4190567899034514,False,True,"BCHE,CLOCK,RORA",True
hsa-miR-3065-3p,73.72788168062499,84.87489364042554,0.2031275548282982,0.1147320531580323,0.4190567899034514,False,False,,False
hsa-miR-184,24.704684561890623,23.43984386117021,-0.0758216754354927,0.1167029775193146,0.4232537564961059,False,False,,False
hsa-miR-151b,9138.8280904375,7475.192135851064,-0.2898985128490636,0.1185719572772184,0.4270248811032693,False,False,,False
hsa-miR-335-5p,206.40610746140624,231.98061015957447,0.1685185642642439,0.1199498494496656,0.4289873087956792,False,False,,False
hsa-miR-153-3p,409.933670375,460.62522549574464,0.1682029282076023,0.1223541737061705,0.4315917771142317,False,False,"KLF7,BMPR2",False
hsa-miR-383-5p,1181.3031227609374,1249.287373180851,0.0807261695560406,0.1223541737061705,0.4315917771142317,False,False,,False
hsa-miR-873-5p,19.34186141884375,22.931115360042547,0.2455798853785813,0.1240508368097223,0.4316633848446419,False,True,"BMP7,CLOCK,COLQ,NTRK1,RORB,LIFR",True
hsa-let-7f-2-3p,14.837965889031253,15.600352688744684,0.0722853165762704,0.1240508368097223,0.4316633848446419,False,False,"BMP3,BMPR2,RORA,LIFR,BMP7,BMPER",True
hsa-let-7g-3p,17.445539837765622,19.53319304276596,0.1630695610684185,0.1259307949329409,0.4323623959364305,False,True,"RORA,NPAS2,PRIMA1,NR1D2,KLF7",True
hsa-miR-146a-5p,597.4630922203125,632.6217825723404,0.0824936373294438,0.1259307949329409,0.4323623959364305,False,False,"KLF7,CNTF",False
hsa-miR-130a-3p,82.47669922718751,88.87410804872341,0.1077765795048053,0.1278274339858127,0.4323629045500795,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-92a-3p,13729.771509390626,12454.128877297871,-0.1406835027381721,0.1278274339858127,0.4323629045500795,False,True,"KLF4,RORA,SLC5A7,BMPR2,ARNTL2,BMP2K",True
hsa-miR-145-3p,142.777430839375,137.14936341787234,-0.0580200213307966,0.1284495619342954,0.4323629045500795,False,False,,False
hsa-miR-6516-3p,38.67190302640625,34.03239635957447,-0.184377019610495,0.129921295051563,0.4344770581269802,False,False,NR1D2,False
hsa-let-7d-3p,289.592121309375,269.5220883340425,-0.1036188407293146,0.1331368164535699,0.4367226781757229,False,False,,False
hsa-miR-99a-5p,78087.214660625,88961.57616680852,0.1880959960442751,0.1331368164535699,0.4367226781757229,False,False,,False
hsa-miR-500a-3p,217.363143359375,236.1200332680851,0.1194131160590217,0.1331368164535699,0.4367226781757229,False,False,,False
hsa-miR-20a-5p,2512.577862109375,2310.1548008085106,-0.1211787763545633,0.1362321482384708,0.4384972271425781,False,False,"RORA,NTRK2,BMPR2,LHX6,CLOCK,ARNTL2,LHX8,STAT3,RORC,BMP2,IL6ST,NPAS2,BMP2K",True
hsa-miR-1224-3p,109.82046985875002,113.21529090702128,0.0439218334845881,0.1362321482384708,0.4384972271425781,False,False,LIF,False
hsa-miR-487a-5p,42.90858287234376,46.59493696425531,0.1189069447688391,0.1362321482384708,0.4384972271425781,False,False,"BMP2,NR1D2",False
hsa-miR-1278,12.062474651828126,10.850895965148938,-0.152711738889733,0.1383852588376927,0.4422519956434952,False,False,,False
hsa-miR-142-3p,334.79937715859376,374.9917036782979,0.1635618337720075,0.1422905062878212,0.4422519956434952,False,False,"ARNTL,LIFR,CLOCK,KLF4",False
hsa-miR-190a-5p,114.01529773515624,123.00202322531914,0.1094546386399217,0.1422905062878212,0.4422519956434952,False,False,IL6ST,False
hsa-miR-127-5p,895.4996547171875,837.1327061765959,-0.0972365322992256,0.1422905062878212,0.4422519956434952,False,False,,False
hsa-miR-1224-5p,78.19456232609375,70.7155832112766,-0.1450401165782127,0.1425511286928547,0.4422519956434952,False,False,"STAT5B,BMP2K",False
hsa-miR-185-5p,2708.750105328125,2845.489413,0.0710495073355286,0.1425511286928547,0.4422519956434952,False,False,"RORA,KLF7",False
hsa-miR-377-5p,16.20529271384375,19.504365019914896,0.2673319509631238,0.1465090962698382,0.4518094884968066,False,False,KLF7,False
hsa-miR-140-5p,3696.2184354843753,3790.0264790212777,0.0361579095740101,0.1489895996746454,0.4540215611387123,False,False,"NR1D1,BMP2",False
hsa-miR-2682-5p,72.62259851265625,81.08820154595743,0.159073463234626,0.1489895996746454,0.4540215611387123,False,False,,False
hsa-miR-331-5p,82.6376173175,90.6307214074468,0.1332015107619799,0.1511696907523577,0.4579552396321424,False,False,,False
hsa-miR-30b-5p,8463.65814171875,7685.057560404256,-0.1392252906637452,0.1526932526027759,0.4598656438036819,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-30c-1-3p,10.68643271696875,9.921728757191486,-0.1071169192159064,0.1559421110641885,0.4669196930119598,False,True,"SMAD2,PRIMA1,NTRK2",True
hsa-miR-1229-3p,24.247872503593747,22.37776409865957,-0.1157922766023826,0.1578572275034079,0.4699218044176595,False,False,"KLF4,ARNTL",False
hsa-miR-34c-5p,401.5879122370312,417.866836512766,0.0573274205463736,0.1650396535702674,0.4814402912529952,False,True,"KLF4,BMP3,PRIMA1,CLOCK",True
hsa-miR-625-3p,325.378165009375,269.6093299468085,-0.2712470175744883,0.1650396535702674,0.4814402912529952,False,False,"NTRK2,RORB,LHX8",False
hsa-miR-130b-5p,134.4811284171875,125.46193476021274,-0.1001540193740329,0.1673377419702978,0.4814402912529952,False,True,"RORA,COLQ",True
hsa-miR-548o-3p,13.614947460375,14.045442937106383,0.0449107069336305,0.1686336896137274,0.4814402912529952,False,True,"SLC5A7,CLOCK,BMPR2,RORA,RORB,BMPR1A",True
