miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-let-7c-5p,166764.8824,130817.0193,-0.350265268,0.003418044,0.103350999,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-21-5p,36379.46771,25371.99838,-0.519887279,0.003595273,0.103350999,False,False,"IL6R,BMPR2,STAT3,LIFR,CNTFR",True
hsa-miR-331-3p,497.2588141,623.7666605,0.327009501,0.003795273,0.103350999,False,False,BMP1,False
hsa-miR-539-3p,1449.1952,1644.761811,0.18262674,0.003959808,0.103350999,False,False,"RORA,NR1D2",False
hsa-miR-24-2-5p,122.2813454,135.5799031,0.148939015,0.003959808,0.103350999,False,False,,False
hsa-miR-488-3p,293.5573347,360.4235779,0.296051087,0.004617941,0.109571151,False,True,"IL6ST,CLOCK,PRIMA1,LIFR,BMPR1A,PCYT1A,BMPR2,SMAD2",True
hsa-miR-345-5p,65.38127907,77.03526892,0.236641502,0.004617941,0.109571151,False,False,,False
hsa-miR-222-3p,5773.615161,6875.163161,0.251919004,0.005187303,0.112823851,False,False,GBX2,False
hsa-miR-27b-3p,15601.27194,11824.32626,-0.399905672,0.005187303,0.112823851,False,True,"NGFR,LIFR,COLQ,RORA,LHX8,BMPR2,BMP1,IL6ST,NR1D2,BMP3,BMP2K,BMPR1A",True
hsa-miR-676-3p,18.56994318,13.25740283,-0.486171226,0.005810073,0.121314321,False,False,RORB,False
hsa-miR-941,137.2122147,102.5173135,-0.42054134,0.006490843,0.126857595,False,False,,False
hsa-miR-153-3p,404.4864504,516.5627443,0.352852221,0.007378966,0.126857595,False,False,"KLF7,BMPR2",False
hsa-miR-425-5p,768.1631695,986.7794814,0.361314923,0.007378966,0.126857595,False,False,"IL6ST,CLOCK,KLF7",False
hsa-miR-138-2-3p,85.53195252,72.1705893,-0.245052439,0.007378966,0.126857595,False,False,"STAT3,IL6ST,BMPR1A",False
hsa-miR-493-5p,14.09230127,9.88358022,-0.51180158,0.007378966,0.126857595,False,True,"NR1D2,BMP5,RORA,PRIMA1,BMPR1A,CLOCK,STAT5B,KLF4",True
hsa-miR-16-2-3p,172.9338634,140.6315353,-0.298300259,0.007533689,0.126857595,False,True,"BCHE,CLOCK,RORA",True
hsa-miR-95-5p,45.06310424,55.41477474,0.298323981,0.008242279,0.133148977,False,False,"BDNF,SMAD2,RORA,BMP2K,CLOCK,STAT5B",True
hsa-miR-363-3p,3545.157235,4076.231563,0.201386395,0.008927613,0.133148977,False,True,"KLF4,SLC5A7,RORA,BMPR2",True
hsa-miR-28-3p,2245.072762,1872.088619,-0.262113473,0.008927613,0.133148977,False,False,BMP2K,False
hsa-miR-301a-3p,13.85585403,17.44294124,0.332147692,0.008927613,0.133148977,False,False,"RORB,BMPR2,CLOCK",False
hsa-miR-543,335.9781792,394.1880777,0.230516605,0.010324398,0.138188092,False,False,,False
hsa-miR-369-3p,27.08831389,36.5114476,0.430678274,0.010324398,0.138188092,False,False,"BMPR2,RORA,BMP2,RORB,LIFR,KLF7,BMPER,CLOCK",True
hsa-miR-23b-3p,2857.212114,2157.452556,-0.405279309,0.010324398,0.138188092,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-25-3p,4662.609652,3541.86377,-0.396628931,0.010324398,0.138188092,False,True,"KLF4,SLC5A7,RORA,ARNTL2,BMPR2",True
hsa-miR-331-5p,83.52291995,100.0710149,0.26078011,0.011473145,0.1425948,False,False,,False
hsa-miR-495-3p,229.5392089,307.0804114,0.419875877,0.011473145,0.1425948,False,True,"CLOCK,RORB,RORA,IL6R,BDNF,BMPR1B,SMAD2,BMPR2,STAT3,BMPR1A,BMP3,NKX2-1,STAT1,LIFR,SLC5A7,BMP7,BMP2K,KLF7",True
hsa-miR-455-3p,96.0304656,125.7480675,0.388972151,0.011473145,0.1425948,False,True,"SMAD2,BCHE",True
hsa-miR-448,562.0755326,515.1442158,-0.125787641,0.012854051,0.152495786,False,False,,False
hsa-miR-3200-5p,16.97057373,22.57226557,0.411515889,0.012854051,0.152495786,False,False,SMAD2,False
hsa-miR-30e-3p,6109.146226,4884.668824,-0.32271002,0.014082654,0.159807509,False,False,,False
hsa-miR-20a-5p,2735.512384,2182.393223,-0.325900018,0.014082654,0.159807509,False,False,"RORA,NTRK2,BMPR2,LHX6,CLOCK,ARNTL2,LHX8,STAT3,RORC,BMP2,IL6ST,NPAS2,BMP2K",True
hsa-miR-181b-2-3p,12.80615985,9.084705165,-0.495326325,0.015890586,0.176486933,False,False,"ARNTL2,IL6ST",False
hsa-miR-23a-3p,1597.235108,1277.529307,-0.3222203,0.017642505,0.179035803,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-874-3p,747.175984,865.533155,0.212141,0.017642505,0.179035803,False,False,"BMPR2,BMP1",False
hsa-miR-302b-3p,11.87145679,18.53532831,0.642780686,0.017642505,0.179035803,False,False,"LHX6,RORB,BMPR2,SMAD2",False
hsa-miR-203a-3p,162.0682045,139.1588124,-0.21986881,0.017642505,0.179035803,False,False,"BMPR1B,NR1D2,NTRK2",False
hsa-miR-99b-5p,44615.78688,39792.11238,-0.165071798,0.018863926,0.179035803,False,False,,False
hsa-miR-146b-5p,766.0251107,610.5270762,-0.327336407,0.018863926,0.179035803,False,False,KLF7,False
hsa-miR-100-5p,37824.75793,31564.04695,-0.261048659,0.018863926,0.179035803,False,False,,False
hsa-miR-3605-3p,36.12437975,29.75143969,-0.280013334,0.018863926,0.179035803,False,False,,False
hsa-miR-138-5p,228.312312,283.4790889,0.312233657,0.019736655,0.183973816,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-628-3p,135.5919951,155.0801292,0.193741833,0.021634345,0.185133248,False,False,,False
hsa-miR-9-5p,649686.5731,527288.2008,-0.301152176,0.021634345,0.185133248,False,False,"CNTFR,CLOCK,ARNTL2,RORA,LIFR,IL6ST,BMPER",True
hsa-miR-491-5p,242.5041469,307.6386749,0.343227466,0.021634345,0.185133248,False,False,RORB,False
hsa-miR-744-3p,32.1002333,40.88972018,0.349154407,0.021634345,0.185133248,False,False,IL6ST,False
hsa-miR-106b-3p,473.0078133,409.3016967,-0.208699367,0.021634345,0.185133248,False,False,,False
hsa-miR-362-5p,16.01965642,20.54278667,0.358788693,0.023850423,0.188635165,False,False,,False
hsa-miR-192-5p,3067.447172,2578.578874,-0.250462322,0.023850423,0.188635165,False,False,,False
hsa-miR-335-5p,213.5301551,264.9278269,0.311159562,0.023850423,0.188635165,False,False,,False
hsa-miR-124-3p,5557.516403,6941.679609,0.320844478,0.023850423,0.188635165,False,False,"BMP6,BMPR1A,BMPR1B,KLF4,CLOCK",True
hsa-miR-1278,13.19990033,10.23145008,-0.367516406,0.023850423,0.188635165,False,False,,False
hsa-miR-574-5p,22.43258861,13.12399738,-0.773388899,0.024864368,0.192823915,False,False,"KLF7,BMP1",False
hsa-miR-548e-3p,27.36665587,25.00594163,-0.130148219,0.026596402,0.192823915,False,False,"RORB,RORA,BMPR2,IL6R,BMP3,STAT1,BMPR1A,CLOCK,SMAD2,KLF7,BMP2K,ARNTL2,KLF4",True
hsa-miR-582-5p,15.58933081,20.84858084,0.419390183,0.026596402,0.192823915,False,False,"NR1D2,RORA,BMP10,BMPR1B",False
hsa-miR-431-5p,17.35583786,24.19934178,0.479546793,0.026596402,0.192823915,False,False,"LHX8,NTRK2,LIFR",False
hsa-miR-374a-3p,828.5829675,656.1561012,-0.336607088,0.026596402,0.192823915,False,False,"RORA,BMPR2",False
hsa-miR-487a-3p,587.5417572,774.4402458,0.398462539,0.026596402,0.192823915,False,False,"RORB,RORA",False
hsa-miR-92a-3p,14903.32803,11467.85907,-0.378038451,0.028684676,0.199645345,False,True,"KLF4,RORA,SLC5A7,BMPR2,ARNTL2,BMP2K",True
hsa-miR-487a-5p,44.2332317,54.19330481,0.292983978,0.028684676,0.199645345,False,False,"BMP2,NR1D2",False
hsa-miR-1291,33.41116772,40.10390733,0.2634124,0.028684676,0.199645345,False,False,,False
hsa-miR-212-3p,225.8897783,197.8590275,-0.191146098,0.029523436,0.202779387,False,False,"SMAD2,RORB,LIFR,KLF7,BMP2K",True
hsa-miR-149-5p,3319.90748,4097.915949,0.303747357,0.032184133,0.215386123,False,True,"BMP2K,CHAT,NTRK2",True
hsa-miR-454-3p,177.924518,160.2943009,-0.150542194,0.032184133,0.215386123,False,False,"KLF7,BMP2K",False
hsa-let-7e-5p,10222.08909,9595.928411,-0.091195771,0.035390294,0.217260281,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-889-3p,202.5760517,176.6141782,-0.197862467,0.035390294,0.217260281,False,True,"RORA,BMPR2,BCHE,SLC5A7,BMP5,CLOCK,LHX8,SMAD2,BMPR1B",True
hsa-miR-383-5p,1224.621602,1307.057194,0.093986235,0.035390294,0.217260281,False,False,,False
hsa-miR-1185-5p,97.68782966,118.4229554,0.277698021,0.035390294,0.217260281,False,False,,False
hsa-miR-1224-3p,102.5982051,114.6773878,0.160575455,0.035390294,0.217260281,False,False,LIF,False
hsa-miR-139-5p,43355.08414,47276.57831,0.124924438,0.035390294,0.217260281,False,False,,False
hsa-let-7b-5p,41083.47334,34129.02122,-0.267559117,0.037458669,0.217260281,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-93-5p,1347.425752,1199.883573,-0.167311353,0.037458669,0.217260281,False,False,"LHX8,LHX6,STAT3,ARNTL2,NTRK2",True
hsa-miR-29c-5p,412.0147364,475.861005,0.207844297,0.037458669,0.217260281,False,False,,False
hsa-miR-99b-3p,476.9036062,423.7467291,-0.17049546,0.037458669,0.217260281,False,False,,False
hsa-miR-655-3p,24.40271605,28.75036106,0.236538344,0.037458669,0.217260281,False,False,"BMPR2,RORA,KLF7",False
hsa-miR-30d-5p,58357.36659,48766.11104,-0.259035856,0.037458669,0.217260281,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,KLF7,BMP2K",True
hsa-miR-377-5p,16.77749513,23.28878203,0.473107852,0.039416005,0.223642986,False,False,KLF7,False
hsa-miR-432-5p,389.1556362,378.1103794,-0.041539799,0.039416005,0.223642986,False,False,"BMP4,RORB,NR1D1",False
hsa-miR-651-5p,133.4736288,114.1493346,-0.225632278,0.042514099,0.233603788,False,False,BMPR1B,False
hsa-miR-30a-3p,3862.001335,3478.956645,-0.150693963,0.042514099,0.233603788,False,False,,False
hsa-miR-539-5p,642.550321,724.1827489,0.172544368,0.042514099,0.233603788,False,False,"KLF7,RORA,LIFR,BMP2",False
hsa-miR-22-3p,512.3689219,588.1247884,0.198939328,0.046680615,0.246134153,False,False,"NTRK2,LHX6",False
hsa-miR-329-3p,765.4717014,908.840549,0.24767816,0.046680615,0.246134153,False,False,"SMAD2,STAT5B,BMPR2,RORA,IL6ST,BMP4,STAT5A,BMP5",True
hsa-miR-129-5p,5472.825944,4799.511119,-0.189398515,0.046680615,0.246134153,False,True,"BDNF,CLOCK,KLF7,RORB,BMPR2,RORA,SMAD2,STAT5B,IL6ST,SLC5A7,BMP5,BCHE,STAT3",True
hsa-miR-22-5p,147.4909997,161.3152885,0.129256255,0.046680615,0.246134153,False,False,"NR1D2,CLOCK",False
hsa-miR-758-3p,478.580382,576.8209883,0.269362401,0.048432872,0.250316426,False,False,"IL6ST,STAT5B,RORA",False
hsa-miR-4520-2-3p,11.76930836,9.715250756,-0.276706402,0.048432872,0.250316426,False,False,"BMPR2,BMP2",False
hsa-miR-382-3p,566.8321835,484.6236172,-0.22605696,0.051614893,0.251803496,False,False,"RORA,RORB,NR1D2,CLOCK",False
hsa-miR-660-5p,20.42598287,22.63553504,0.148183908,0.051614893,0.251803496,False,True,"CHAT,LIFR",True
hsa-miR-125a-5p,19569.63215,22049.81356,0.17214982,0.051614893,0.251803496,False,False,"RORA,IL6R,LIFR,STAT3,RORB",True
hsa-miR-548a-3p,26.45750825,35.66585588,0.430866399,0.051614893,0.251803496,False,True,"BMPR2,RORB,CLOCK,SLC5A7,STAT1,RORA,BMP2K,ARNTL2,BMPR1A",True
hsa-miR-154-5p,28.12488477,32.77638721,0.220809656,0.051614893,0.251803496,False,False,NTRK2,False
hsa-miR-450a-5p,65.75606663,79.60722834,0.27577543,0.051614893,0.251803496,False,False,,False
hsa-miR-31-5p,63.943672,85.97616469,0.427135161,0.05496658,0.263234445,False,False,,False
hsa-miR-153-5p,31.70688774,39.10848319,0.302685309,0.05496658,0.263234445,False,True,"NR1D2,CLOCK,KLF7,RORB,IL6ST,RORA,BMPR1A,KLF4,BMPR2,RORC,SMAD2,BCHE,BMPER",True
hsa-miR-28-5p,704.1080745,778.7722873,0.145404659,0.061244341,0.27799605,False,False,"CNTFR,NTRK2",False
hsa-miR-190a-5p,112.4724484,134.9266156,0.262603324,0.061244341,0.27799605,False,False,IL6ST,False
hsa-miR-330-5p,2499.83257,2813.268776,0.170415921,0.061244341,0.27799605,False,False,NGFR,False
hsa-miR-132-3p,911.1024059,775.5700209,-0.232356181,0.061244341,0.27799605,False,False,"SMAD2,RORB,LIFR,RORA,KLF7,BMP2K",True
hsa-miR-143-3p,21862.76432,16964.4671,-0.365959715,0.061244341,0.27799605,False,False,"LIFR,BMPR1A,ARNTL2",False
hsa-miR-129-2-3p,1227.271796,977.1299728,-0.328832409,0.061244341,0.27799605,False,False,BMP1,False
hsa-miR-26b-5p,24486.3988,21869.37306,-0.163068751,0.066976976,0.286573617,False,False,"BMP2K,BMPR2,BMPR1B,KLF4,SMAD2,ARNTL2",True
hsa-miR-376b-3p,42.53906469,47.83291814,0.169215495,0.066976976,0.286573617,False,False,BMPR2,False
hsa-miR-346,39.32937545,42.76199397,0.12072185,0.066976976,0.286573617,False,False,,False
hsa-miR-142-5p,139.3546276,121.6884648,-0.195568494,0.066976976,0.286573617,False,False,"RORA,BMP2K,BMPR2,BMPR1A,BMP2,BMP5,LIFR,ARNTL2,LHX8",True
hsa-miR-95-3p,20530.2447,18389.19928,-0.158892161,0.066976976,0.286573617,False,False,,False
hsa-miR-15b-5p,263.5424953,222.4892565,-0.244299937,0.066976976,0.286573617,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-7156-5p,9.787411208,7.212587025,-0.440410493,0.066976976,0.286573617,False,True,"SMAD2,BMP3,RORA,BCHE,KLF4",True
hsa-miR-30a-5p,20447.29048,17334.37043,-0.238274241,0.070307849,0.293605579,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-1264,189.6444009,221.6017216,0.224672312,0.070307849,0.293605579,False,False,,False
hsa-miR-101-3p,68387.44885,59940.05165,-0.190211245,0.070307849,0.293605579,False,False,"ARNTL2,RORA,NR1D2,LIFR,KLF7,RORB,BMPR1B,SMAD2,BMP2K",True
hsa-miR-134-5p,621.465316,605.5071854,-0.037529797,0.073992069,0.299409767,False,False,"STAT5B,BDNF",False
hsa-miR-1231,11.73689716,8.342442791,-0.492509266,0.073992069,0.299409767,False,False,,False
hsa-miR-500b-5p,14.37335536,12.67957906,-0.180890037,0.073992069,0.299409767,False,False,,False
hsa-miR-29a-5p,21.0067025,23.87686543,0.184763737,0.073992069,0.299409767,False,False,,False
hsa-miR-128-3p,528451.8424,453295.7408,-0.2213194,0.078737944,0.31137278,False,False,"NGFR,BMPR2,NTRK2,BMP1,LIFR",True
hsa-miR-629-5p,17.26552169,14.8424424,-0.218165413,0.078737944,0.31137278,False,False,,False
hsa-miR-6516-3p,39.0271125,32.0360419,-0.284780814,0.078737944,0.31137278,False,False,NR1D2,False
hsa-miR-584-5p,1052.866454,683.1283387,-0.62409391,0.080777677,0.317037197,False,False,"NR1D2,RORA",False
hsa-miR-664a-3p,393.9630535,345.8274006,-0.188008156,0.086118634,0.322696725,False,True,"LIF,BMPR2,BCHE,BMP8B,LIFR,RORA,SMAD2,SLC5A7,NTRK2",True
hsa-miR-215-5p,301.6286714,260.8569755,-0.209514558,0.086118634,0.322696725,False,False,,False
hsa-let-7e-3p,20.70307374,23.5808723,0.18777211,0.086118634,0.322696725,False,False,,False
hsa-miR-130b-3p,19.54456658,16.18003717,-0.27255267,0.086118634,0.322696725,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-15b-3p,10.31295581,8.453339219,-0.286864635,0.086118634,0.322696725,False,False,,False
hsa-miR-200a-3p,122.6403894,137.5845077,0.165883846,0.089019786,0.322696725,False,False,"CLOCK,STAT5B,STAT5A,RORA,BMPR2",True
hsa-let-7f-2-3p,16.53466749,19.52129466,0.239554703,0.089019786,0.322696725,False,False,"BMP3,BMPR2,RORA,LIFR,BMP7,BMPER",True
hsa-miR-199a-5p,23.61736997,22.91072217,-0.04382538,0.089019786,0.322696725,False,False,"NPAS2,CLOCK,RORB",False
hsa-miR-365a-3p,106.3752954,109.2421653,0.038366678,0.089019786,0.322696725,False,False,"NR1D2,BDNF,RORA",False
hsa-miR-365b-3p,106.3752954,109.2421653,0.038366678,0.089019786,0.322696725,False,False,"NR1D2,BDNF,RORA",False
hsa-miR-24-3p,14838.86379,15741.9144,0.085230371,0.089019786,0.322696725,False,True,"GBX2,BMP8B,PRIMA1",True
hsa-miR-339-3p,73.72810574,88.5751078,0.264686625,0.094211122,0.336837024,False,False,,False
hsa-miR-449a,15.67833496,18.39949901,0.230894131,0.094211122,0.336837024,False,False,,False
hsa-miR-148b-3p,4495.867949,3970.567558,-0.179254419,0.099297113,0.350223602,False,True,"SLC5A7,KLF4,BMPR1B,BMPR2,IL6ST",True
hsa-miR-424-3p,69.37729676,63.29607965,-0.132347481,0.099297113,0.350223602,False,False,,False
hsa-miR-223-3p,178.3116152,145.8623305,-0.289793333,0.103408724,0.355127328,False,False,"IL6ST,STAT1,LIF,BMP2K",False
hsa-miR-1237-3p,8.190239544,10.15856472,0.310719029,0.103408724,0.355127328,False,False,"BMPR2,RORC,LIF,SMAD2",False
hsa-miR-191-5p,2054.41496,2142.123684,0.060314169,0.103408724,0.355127328,False,False,BMPR2,False
hsa-miR-328-3p,3607.555646,4144.475749,0.200167973,0.103408724,0.355127328,False,False,,False
hsa-miR-378g,11.47345268,12.00025297,0.064765214,0.109584307,0.362044357,False,False,,False
hsa-miR-30c-5p,23807.32492,21555.79293,-0.14332989,0.109584307,0.362044357,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-214-3p,21.92896671,17.60094287,-0.317185119,0.109584307,0.362044357,False,True,"CHAT,STAT3,NTRK2",True
hsa-miR-1271-5p,197.2564852,168.0247141,-0.231399283,0.109584307,0.362044357,False,True,"BMP8B,SLC18A3",True
hsa-miR-127-5p,909.4000284,850.8559141,-0.096000206,0.109584307,0.362044357,False,False,,False
hsa-miR-9-3p,44579.79894,46903.8061,0.073314888,0.109584307,0.362044357,False,False,"BMPR1A,BMP2K,RORA,NPAS2,SMAD2,BMPR2,BMP5",True
hsa-miR-221-3p,1075.996921,1214.006444,0.17410213,0.119610228,0.390228369,False,False,"GBX2,RORB",False
hsa-miR-152-3p,1043.344685,858.1020819,-0.281994664,0.119610228,0.390228369,False,True,"KLF4,SLC5A7,IL6ST,BMPR1B,BMPR2",True
hsa-miR-320e,777.4899464,858.2625742,0.142595069,0.124708287,0.399372551,False,False,,False
hsa-miR-30c-2-3p,45.79786977,42.47011272,-0.108832557,0.124708287,0.399372551,False,True,"PRIMA1,SMAD2",True
hsa-miR-30e-5p,2708.842646,2977.240079,0.136298971,0.124708287,0.399372551,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-1307-5p,100.388091,113.1640573,0.172827675,0.130728423,0.413577193,False,False,,False
hsa-miR-340-5p,2682.473927,2297.049104,-0.223782451,0.130728423,0.413577193,False,False,"SMAD2,RORA,BMP2K,RORC,ARNTL2,LIFR,BMPR2,NR1D2,RORB,BMPR1A,CLOCK,IL6ST",True
hsa-miR-671-5p,12.67510987,17.57121652,0.471215825,0.137559959,0.425842578,False,False,"RORA,NTRK2",False
hsa-miR-181c-5p,402.2086317,518.5465784,0.366529542,0.137559959,0.425842578,False,False,NR1D2,False
hsa-miR-1299,237.4833059,355.4599855,0.581861062,0.141947526,0.425842578,False,False,,False
hsa-miR-181b-3p,47.13646312,33.69462033,-0.484325241,0.141947526,0.425842578,False,False,"SMAD2,ARNTL2,IL6ST",False
hsa-miR-99a-5p,80923.97594,96313.1545,0.251165652,0.141947526,0.425842578,False,False,,False
hsa-miR-18a-3p,12.4651731,15.60516095,0.32412032,0.141947526,0.425842578,False,False,BMP1,False
hsa-miR-6514-3p,9.053798964,10.69016082,0.239688379,0.141947526,0.425842578,False,False,"CNTF,BMP8B,BMPR1A",False
hsa-miR-585-3p,41.72270181,49.05874355,0.233677701,0.141947526,0.425842578,False,False,,False
hsa-miR-618,98.01417488,126.5513966,0.368661116,0.141947526,0.425842578,False,False,,False
hsa-miR-181c-3p,66.84426742,71.56071467,0.098363956,0.149523811,0.428854007,False,False,,False
hsa-miR-29a-3p,6900.849756,8051.130142,0.222417286,0.149523811,0.428854007,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-106b-5p,536.0584623,600.5815306,0.16396976,0.149523811,0.428854007,False,False,"RORA,NTRK2,BMPR2,CLOCK,LHX6,LHX8,ARNTL2,STAT3,BMP2,IL6ST,NPAS2,BMP2K,RORC",True
hsa-miR-195-3p,83.85575141,69.21125869,-0.276902995,0.149523811,0.428854007,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-33a-3p,13.72076051,10.61869543,-0.369753916,0.149523811,0.428854007,False,True,"SMAD2,SLC5A7,LIFR,ARNTL2,BMPR1A,BMPR2,LHX8,CLOCK",True
hsa-miR-181a-3p,331.592662,252.9708116,-0.390441148,0.149523811,0.428854007,False,False,,False
hsa-let-7g-3p,19.66518599,22.21768644,0.176064764,0.149523811,0.428854007,False,True,"RORA,NPAS2,PRIMA1,NR1D2,KLF7",True
hsa-miR-107,18813.92556,20526.03159,0.12565383,0.149523811,0.428854007,False,False,,False
hsa-miR-154-3p,184.591476,230.0561563,0.317650129,0.155156671,0.437793417,False,False,"RORB,RORA",False
hsa-miR-17-3p,23.61441736,30.17645107,0.353755206,0.155156671,0.437793417,False,False,"NTRK2,BDNF",False
hsa-miR-142-3p,382.4000266,438.348552,0.196995859,0.155156671,0.437793417,False,False,"ARNTL,LIFR,CLOCK,KLF4",False
hsa-miR-490-3p,373.0371619,484.6442121,0.377606663,0.162770115,0.451946808,False,False,CLOCK,False
hsa-miR-324-3p,181.9850383,198.6621091,0.126496888,0.162770115,0.451946808,False,False,,False
hsa-miR-140-5p,4005.241404,4303.596223,0.103653527,0.162770115,0.451946808,False,False,"NR1D1,BMP2",False
hsa-miR-6505-3p,64.10699574,70.89670957,0.14523687,0.170054619,0.457569645,False,False,,False
hsa-miR-532-5p,290.5532352,259.257989,-0.164414072,0.170054619,0.457569645,False,False,,False
hsa-miR-650,65.18723536,70.89670957,0.121129181,0.170054619,0.457569645,False,False,,False
hsa-miR-210-3p,170.3864886,180.4954937,0.083151882,0.170054619,0.457569645,False,False,,False
hsa-miR-125b-2-3p,869.8228245,800.9946404,-0.118928977,0.170054619,0.457569645,False,False,"BMP2K,LIFR,LHX8,GBX2",False
hsa-miR-767-5p,13.16945795,16.56156392,0.330642948,0.170054619,0.457569645,False,True,"SLC5A7,ACHE",True
hsa-miR-6868-3p,83.24303558,63.68683757,-0.386334341,0.176864853,0.473453607,False,False,"NR1D2,RORC",False
hsa-miR-652-3p,1404.869474,1315.171009,-0.095185694,0.18534903,0.47661179,False,False,,False
hsa-miR-181a-2-3p,453.8306218,388.6112762,-0.223826193,0.18534903,0.47661179,False,False,"BDNF,STAT1",False
hsa-miR-410-3p,103.9481481,115.6267421,0.153611046,0.18534903,0.47661179,False,True,"RORA,BMP2,RORB,BMPR2,SLC5A7,LIFR,SMAD2,STAT3,BMPR1A,BDNF,BMP5,BMPER,LHX8,IL6ST",True
hsa-miR-485-3p,2685.432571,2921.858054,0.121731595,0.18534903,0.47661179,False,False,NR1D2,False
hsa-miR-378e,45.22710727,37.78275226,-0.259459926,0.18534903,0.47661179,False,False,,False
hsa-miR-144-3p,54.27520841,66.74547548,0.298376683,0.18534903,0.47661179,False,False,"BMPR1B,RORA,ARNTL2,NR1D2,STAT1,LIFR,RORB,BMP2K",True
hsa-miR-758-5p,9.06547713,12.25427489,0.434830261,0.18534903,0.47661179,False,False,,False
hsa-miR-136-3p,214.8146948,229.6745841,0.096498529,0.18534903,0.47661179,False,False,,False
hsa-miR-320c,392.3004909,427.2178456,0.123012771,0.189763185,0.485570502,False,False,,False
hsa-miR-130a-3p,90.6878429,102.1226198,0.171321384,0.192795444,0.48853991,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-1227-3p,15.00700017,13.59108242,-0.142975258,0.192795444,0.48853991,False,False,CLOCK,False
hsa-miR-421,85.47159976,90.52001866,0.082791757,0.201685334,0.498956134,False,False,,False
hsa-miR-361-3p,360.2486515,313.1952113,-0.201930876,0.201685334,0.498956134,False,False,BMP1,False
hsa-miR-29b-2-5p,166.7385891,185.0508273,0.150333553,0.201685334,0.498956134,False,False,,False
hsa-miR-221-5p,205.3713452,178.4346951,-0.202838739,0.201685334,0.498956134,False,False,BMP8B,False
hsa-miR-326,471.1530223,506.5102551,0.104395781,0.201685334,0.498956134,False,False,,False
hsa-miR-99a-3p,39.75319708,40.73778102,0.035296508,0.209070811,0.509976465,False,False,,False
hsa-miR-204-5p,1899.994155,1811.820997,-0.068554552,0.209070811,0.509976465,False,False,BMPR1A,False
