miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-383-5p,574.0187787181818,993.61202429,0.7915846979029197,0.017266015718028,0.3676222513296816,False,False,,False
hsa-miR-125b-2-3p,905.0392018727272,759.9254708600001,-0.2521223498207217,0.017266015718028,0.3676222513296816,False,False,"BMP2K,LIFR,LHX8,GBX2",False
hsa-miR-376a-5p,53.03603249636364,74.16856705000001,0.4838350413688941,0.017266015718028,0.3676222513296816,False,True,"SLC5A7,LIF",True
hsa-miR-490-3p,583.7922955363637,851.82261228,0.5450978565031228,0.017266015718028,0.3676222513296816,False,False,CLOCK,False
hsa-miR-548ab,33.81298129018182,26.423697422,-0.3557448697283414,0.017266015718028,0.3676222513296816,False,False,,False
hsa-miR-142-5p,197.66686500000003,146.49002581399998,-0.4322686135739273,0.017266015718028,0.3676222513296816,False,False,"RORA,BMP2K,BMPR2,BMPR1A,BMP2,BMP5,LIFR,ARNTL2,LHX8",True
hsa-miR-766-3p,102.74424406727272,132.34762799700002,0.3652747647505716,0.017266015718028,0.3676222513296816,False,False,"RORC,BDNF",False
hsa-miR-508-3p,73.88147993009092,10.234137859400002,-2.851823192954777,0.017266015718028,0.3676222513296816,False,False,KLF4,False
hsa-miR-877-3p,31.22060142818182,47.714083327,0.6119168267017567,0.0242121139953957,0.3749209167165824,False,True,"KLF4,STAT5A,COLQ",True
hsa-miR-629-5p,25.380987290000004,17.801841292,-0.5117217186678698,0.0242121139953957,0.3749209167165824,False,False,,False
hsa-miR-6516-5p,50.41018054363637,67.24824958900001,0.4157815947567078,0.0242121139953957,0.3749209167165824,False,True,"RORB,NTRK2,KLF7,SLC5A7,BMPR1A",True
hsa-miR-195-3p,72.88507232454546,59.191616259,-0.3002305138904679,0.0242121139953957,0.3749209167165824,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-320a,1806.902018727273,2202.7975545,0.2858186353728271,0.0242121139953957,0.3749209167165824,False,False,,False
hsa-miR-106b-3p,600.9108088454545,443.28094933,-0.4389295106600723,0.0242121139953957,0.3749209167165824,False,False,,False
hsa-miR-183-5p,200.22576636454548,22.451445421000003,-3.15674740799923,0.0242121139953957,0.3749209167165824,False,False,"NTRK2,BMP2K,RORA",False
hsa-miR-320c,427.3307343,518.61088297,0.2792993995915331,0.0242121139953957,0.3749209167165824,False,False,,False
hsa-miR-320b,496.6483648090911,619.5458566599999,0.3189863081984327,0.0242121139953957,0.3749209167165824,False,False,,False
hsa-miR-33a-5p,19.75296788254545,28.190603969,0.5131449527873819,0.0303246804794792,0.41675016962709,False,False,"RORB,RORA",False
hsa-miR-1291,20.78834921345455,28.023616208,0.4308679357774636,0.0303246804794792,0.41675016962709,False,False,,False
hsa-miR-466,23.47306311090909,13.1117243631,-0.8401486869498846,0.0303246804794792,0.41675016962709,False,False,,False
hsa-miR-4662a-5p,23.47306311090909,13.1117243631,-0.8401486869498846,0.0303246804794792,0.41675016962709,False,False,RORA,False
hsa-let-7i-5p,92171.22483363636,68744.28439,-0.4230766539203863,0.0339366515837104,0.41675016962709,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-362-5p,18.83737346736364,23.806502972,0.3377578920760244,0.0339366515837104,0.41675016962709,False,False,,False
hsa-miR-223-5p,72.87117084181817,43.888974225,-0.7314896192116978,0.0432245772803048,0.41675016962709,False,False,LIFR,False
hsa-miR-27b-3p,17889.110738545452,13701.2718201,-0.3847718557842796,0.0432245772803048,0.41675016962709,False,True,"NGFR,LIFR,COLQ,RORA,LHX8,BMPR2,BMP1,IL6ST,NR1D2,BMP3,BMP2K,BMPR1A",True
hsa-miR-548e-3p,33.29421611181818,24.296281768,-0.4545360284579285,0.0432245772803048,0.41675016962709,False,False,"RORB,RORA,BMPR2,IL6R,BMP3,STAT1,BMPR1A,CLOCK,SMAD2,KLF7,BMP2K,ARNTL2,KLF4",True
hsa-miR-25-3p,7068.965841545453,4370.7284132,-0.6936254353379958,0.0432245772803048,0.41675016962709,False,True,"KLF4,SLC5A7,RORA,ARNTL2,BMPR2",True
hsa-miR-574-5p,30.56683776790909,13.4700658484,-1.1822104053358795,0.0432245772803048,0.41675016962709,False,False,"KLF7,BMP1",False
hsa-miR-501-5p,7.409629749454544,9.8965507365,0.4175243330268854,0.0432245772803048,0.41675016962709,False,False,"BMPR1A,IL6R",False
hsa-let-7g-5p,201879.3754090909,162154.445988,-0.3161249477466796,0.0432245772803048,0.41675016962709,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-27a-5p,25.221408857272728,17.2067796388,-0.5516717534124238,0.0432245772803048,0.41675016962709,False,False,RORB,False
hsa-let-7f-5p,197599.55760909093,144132.66639,-0.4551823703822535,0.0432245772803048,0.41675016962709,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-320e,768.5262531363637,1036.03786258,0.430910279222843,0.0432245772803048,0.41675016962709,False,False,,False
hsa-miR-532-5p,359.4754753,249.02542409,-0.5296003073847775,0.0432245772803048,0.41675016962709,False,False,,False
hsa-miR-329-3p,626.5853291818181,890.75973641,0.5075253567997589,0.0432245772803048,0.41675016962709,False,False,"SMAD2,STAT5B,BMPR2,RORA,IL6ST,BMP4,STAT5A,BMP5",True
hsa-miR-346,34.89185296636363,48.513996004,0.4755108011127236,0.0432245772803048,0.41675016962709,False,False,,False
hsa-miR-100-5p,48016.62645181818,31994.257543000003,-0.5857210586941832,0.0432245772803048,0.41675016962709,False,False,,False
hsa-miR-1264,53.85682566981818,103.789745359,0.9464628047155896,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-548b-5p,82.02459091818183,66.880481083,-0.2944712685846076,0.0578198890892389,0.4476661109788044,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-27b-5p,58.33374791727272,42.013937993,-0.4734627527606339,0.0578198890892389,0.4476661109788044,False,False,"LIFR,CNTFR",False
hsa-miR-548d-5p,119.49880127454549,91.376177738,-0.3871061451634334,0.0578198890892389,0.4476661109788044,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-148b-3p,4269.823298181818,3517.7076439,-0.279540781129036,0.0578198890892389,0.4476661109788044,False,True,"SLC5A7,KLF4,BMPR1B,BMPR2,IL6ST",True
hsa-miR-1306-3p,25.39817503818182,36.722951381,0.5319571739025326,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-29b-2-5p,121.93470222818182,152.52088116399997,0.3228980003190811,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-1912,59.86498457636364,87.714026628,0.5510951591810036,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-21-5p,36476.70803272728,25979.399809,-0.489607433147988,0.0578198890892389,0.4476661109788044,False,False,"IL6R,BMPR2,STAT3,LIFR,CNTFR",True
hsa-miR-30e-3p,6288.095674636364,4367.551490100001,-0.5257984571416294,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-361-3p,316.7986485,262.94863086,-0.2687851958162639,0.0578198890892389,0.4476661109788044,False,False,BMP1,False
hsa-miR-598-3p,1192.9788696727271,1389.06920391,0.2195499867780377,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-3182,34.83481539672727,23.5207972646,-0.5665929550900071,0.0578198890892389,0.4476661109788044,False,False,,False
hsa-miR-3180,10.95840351690909,16.7759594227,0.6143576434771822,0.0746606334841629,0.4768947963800907,False,False,,False
hsa-miR-590-3p,195.82974872545452,165.60636013,-0.2418418623167886,0.0746606334841629,0.4768947963800907,False,False,"SMAD2,BMPR2,STAT1,RORA,NR1D2,RORB,IL6ST,BMP5,BDNF,BMP3,LIFR,NPAS2,BMPR1B,BMP2K,KLF7,NTRK2",True
hsa-miR-154-5p,19.145931811,28.322866009,0.5649293838011236,0.0746606334841629,0.4768947963800907,False,False,NTRK2,False
hsa-miR-105-5p,464.24698465454543,773.0251146100001,0.7356227465555811,0.0746606334841629,0.4768947963800907,False,False,"BMPR1A,RORA",False
hsa-miR-495-3p,121.95475926727272,175.758521364,0.5272485774961808,0.0746606334841629,0.4768947963800907,False,True,"CLOCK,RORB,RORA,IL6R,BDNF,BMPR1B,SMAD2,BMPR2,STAT3,BMPR1A,BMP3,NKX2-1,STAT1,LIFR,SLC5A7,BMP7,BMP2K,KLF7",True
hsa-miR-30d-5p,34652.997368181816,28592.57253,-0.2773397181279229,0.0746606334841629,0.4768947963800907,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,KLF7,BMP2K",True
hsa-miR-204-3p,247.47766714818184,404.52758423,0.7089397420372645,0.0746606334841629,0.4768947963800907,False,False,"NTRK2,BMPR1B",False
hsa-miR-551b-3p,43.51804331672727,66.81455841100001,0.6185487990463363,0.0746606334841629,0.4768947963800907,False,False,,False
hsa-miR-548ay-5p,125.80610113636362,98.376120332,-0.3548218237531522,0.0746606334841629,0.4768947963800907,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-101-3p,51896.235217272726,43314.333642,-0.2607853601967349,0.0746606334841629,0.4768947963800907,False,False,"ARNTL2,RORA,NR1D2,LIFR,KLF7,RORB,BMPR1B,SMAD2,BMP2K",True
hsa-miR-548ae-5p,106.35942065727272,86.47259764200001,-0.2986328902200483,0.0746606334841629,0.4768947963800907,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT3,NTRK2,STAT1,BMPR2",True
hsa-miR-548ad-5p,106.85856680818183,87.84145218,-0.282728762870664,0.0746606334841629,0.4768947963800907,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT3,NTRK2,STAT1,BMPR2",True
hsa-miR-589-5p,225.03141611818185,178.32229126,-0.3356393678450331,0.0746606334841629,0.4768947963800907,False,False,"BMPR1A,CNTFR,KLF7,CLOCK,BMPER",True
hsa-miR-598-5p,14.017209225363636,17.2853246753,0.3023485597379105,0.0746606334841629,0.4768947963800907,False,False,,False
hsa-miR-140-3p,9019.512042272729,7723.3315060999985,-0.2238260884028058,0.0915013778790868,0.5163372231483687,False,False,"NR1D2,BDNF",False
hsa-miR-154-3p,135.13087981,184.031056643,0.44559185878785,0.0915013778790868,0.5163372231483687,False,False,"RORB,RORA",False
hsa-miR-200a-5p,35.28572788636364,19.6144924989,-0.8471647627958907,0.0915013778790868,0.5163372231483687,False,False,"KLF7,NTRK2",False
hsa-miR-330-5p,2719.7041788181814,3634.5859614,0.4183412883957693,0.0915013778790868,0.5163372231483687,False,False,NGFR,False
hsa-miR-497-5p,262.6019326454545,311.17149193,0.2448323595075781,0.0915013778790868,0.5163372231483687,False,True,"CHAT,RORA,CLOCK,SMAD2",True
hsa-miR-22-3p,432.3181696000001,516.40958004,0.2564222931451372,0.0915013778790868,0.5163372231483687,False,False,"NTRK2,LHX6",False
hsa-miR-99b-5p,49491.75238909091,43037.2478,-0.2016023040525141,0.0915013778790868,0.5163372231483687,False,False,,False
hsa-let-7f-2-3p,10.986622846,14.258131395,0.3760369336522222,0.0915013778790868,0.5163372231483687,False,False,"BMP3,BMPR2,RORA,LIFR,BMP7,BMPER",True
hsa-miR-129-1-3p,871.8120133363637,849.8732618800001,-0.0367693696949942,0.1060966896880209,0.5163372231483687,False,False,BMP1,False
hsa-miR-153-5p,11.48818491381818,19.2977729906,0.7482834905438915,0.1060966896880209,0.5163372231483687,False,True,"NR1D2,CLOCK,KLF7,RORB,IL6ST,RORA,BMPR1A,KLF4,BMPR2,RORC,SMAD2,BCHE,BMPER",True
hsa-miR-873-3p,82.7469020981818,131.830111398,0.6719027288394823,0.1060966896880209,0.5163372231483687,False,False,,False
hsa-miR-320d,33.54757826454546,45.83300010000001,0.4501780987944341,0.1060966896880209,0.5163372231483687,False,False,,False
hsa-miR-216b-5p,46.562181574545455,106.368447496,1.1918397023883918,0.1060966896880209,0.5163372231483687,False,False,"RORA,BMPR2,NPAS2,NTRK2,RORB",True
hsa-miR-1-3p,7546.234419636364,5013.5588562,-0.5899218585727564,0.1060966896880209,0.5163372231483687,False,False,"BDNF,RORB,CLOCK,BMPR1B,KLF4,BMP3",True
hsa-miR-363-3p,3344.304637636364,4503.950886,0.4294848248006655,0.1060966896880209,0.5163372231483687,False,True,"KLF4,SLC5A7,RORA,BMPR2",True
hsa-miR-377-3p,36.878084674545455,58.967391622,0.6771536501309372,0.1060966896880209,0.5163372231483687,False,True,"COLQ,LIFR",True
hsa-miR-146a-5p,481.8434659727272,405.78113821,-0.247862735255671,0.1060966896880209,0.5163372231483687,False,False,"KLF7,CNTF",False
hsa-miR-548av-5p,33.94509730090909,28.1225308697,-0.2714767860047509,0.1060966896880209,0.5163372231483687,False,False,"RORB,RORA,BMP2K,SMAD2,CLOCK,BMPR2,STAT3,NTRK2",True
hsa-miR-23a-3p,2580.326592181818,1822.5982538,-0.501557088872163,0.1060966896880209,0.5163372231483687,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-874-5p,41.07300298545454,36.80517358,-0.1582818561146837,0.1060966896880209,0.5163372231483687,False,False,,False
hsa-miR-26b-5p,31476.900381818185,25598.501950999995,-0.2982340968432027,0.1060966896880209,0.5163372231483687,False,False,"BMP2K,BMPR2,BMPR1B,KLF4,SMAD2,ARNTL2",True
hsa-miR-618,63.084068641818185,96.7981068791,0.6177031218459739,0.1060966896880209,0.5163372231483687,False,False,,False
hsa-miR-1271-5p,212.7400392545455,183.30925552,-0.2148119535247366,0.1060966896880209,0.5163372231483687,False,True,"BMP8B,SLC18A3",True
hsa-miR-142-3p,391.3187744,473.8084229,0.2759595171744653,0.1060966896880209,0.5163372231483687,False,False,"ARNTL,LIFR,CLOCK,KLF4",False
hsa-miR-6868-3p,57.24411194918181,47.2009372626,-0.2783117999372502,0.1060966896880209,0.5163372231483687,False,False,"NR1D2,RORC",False
hsa-miR-103a-3p,33104.334385454546,29639.96320000001,-0.1594764665422605,0.1153817802424613,0.5185903656283954,False,False,"CLOCK,NPAS2,BDNF,NTRK1",False
hsa-miR-369-5p,79.44063067272727,107.907316879,0.4418437116030924,0.1153817802424613,0.5185903656283954,False,False,,False
hsa-miR-23b-3p,3714.479685545455,2570.8980263,-0.5308877486727113,0.1153817802424613,0.5185903656283954,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-216a-5p,17.29040182881818,42.37344583,1.2931890565686688,0.1153817802424613,0.5185903656283954,False,False,"BMP10,BMPR2",False
hsa-let-7d-3p,283.01116651818177,236.1532618,-0.2611355148640992,0.1153817802424613,0.5185903656283954,False,False,,False
hsa-miR-758-3p,349.5610493272727,564.15164642,0.6905385794042207,0.1153817802424613,0.5185903656283954,False,False,"IL6ST,STAT5B,RORA",False
hsa-miR-370-3p,11166.525209454545,15745.354739199998,0.4957459424782477,0.1153817802424613,0.5185903656283954,False,False,BMP1,False
hsa-miR-887-5p,13.88132629772727,9.755607185,-0.508841843974706,0.135990428560088,0.5185903656283954,False,False,,False
hsa-miR-20a-5p,3525.953618909092,2514.8631717000003,-0.4875335890574881,0.135990428560088,0.5185903656283954,False,False,"RORA,NTRK2,BMPR2,LHX6,CLOCK,ARNTL2,LHX8,STAT3,RORC,BMP2,IL6ST,NPAS2,BMP2K",True
hsa-miR-184,66.72847215545455,41.33515869599999,-0.6909330459768155,0.135990428560088,0.5185903656283954,False,False,,False
hsa-miR-16-2-3p,153.07675904181818,122.034871347,-0.3269618061241743,0.135990428560088,0.5185903656283954,False,True,"BCHE,CLOCK,RORA",True
hsa-miR-92a-3p,18252.17101181818,13389.2521603,-0.44699269313017,0.135990428560088,0.5185903656283954,False,True,"KLF4,RORA,SLC5A7,BMPR2,ARNTL2,BMP2K",True
hsa-miR-125b-5p,97559.79562636366,110559.791429,0.1804681581849649,0.135990428560088,0.5185903656283954,False,False,"RORA,IL6R,LIFR,RORB,STAT3",True
hsa-miR-455-3p,159.1218699618182,215.55356125000003,0.4379142624899623,0.135990428560088,0.5185903656283954,False,True,"SMAD2,BCHE",True
hsa-miR-125a-5p,18278.97001090909,22980.874104,0.3302488943371227,0.135990428560088,0.5185903656283954,False,False,"RORA,IL6R,LIFR,STAT3,RORB",True
hsa-miR-1250-5p,58.316244847272735,40.06863114400001,-0.5414245991921112,0.135990428560088,0.5185903656283954,False,False,,False
hsa-miR-153-3p,145.99883337,180.930571928,0.3094793604129684,0.135990428560088,0.5185903656283954,False,False,"KLF7,BMPR2",False
hsa-miR-505-3p,66.21677103090909,85.75550897299999,0.373032692224303,0.135990428560088,0.5185903656283954,False,False,,False
hsa-miR-539-5p,326.4938164545455,494.24642852,0.598174872436644,0.135990428560088,0.5185903656283954,False,False,"KLF7,RORA,LIFR,BMP2",False
hsa-miR-135b-5p,566.1440197636365,749.08348716,0.4039574166591606,0.135990428560088,0.5185903656283954,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-let-7b-5p,44533.04241909091,34791.710355,-0.3561325741721166,0.135990428560088,0.5185903656283954,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-493-3p,116.04695421454544,131.012221957,0.174992747161359,0.135990428560088,0.5185903656283954,False,False,"RORA,RORB,BMP1",False
hsa-miR-130b-3p,21.826566815636365,16.052721823600002,-0.4432672865039402,0.135990428560088,0.5185903656283954,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-155-5p,102.58139615,67.22702818500001,-0.6096558310744262,0.135990428560088,0.5185903656283954,False,False,"IL6R,SMAD2,BDNF,RORA,ARNTL,NR1D2",True
hsa-miR-204-5p,2704.133907181818,4374.8018837,0.6940510900276298,0.135990428560088,0.5185903656283954,False,False,BMPR1A,False
hsa-miR-548o-3p,18.16991622481818,15.751750441899995,-0.2060396081908213,0.135990428560088,0.5185903656283954,False,True,"SLC5A7,CLOCK,BMPR2,RORA,RORB,BMPR1A",True
hsa-miR-151a-5p,12624.047452,6630.1395607,-0.929063389672388,0.135990428560088,0.5185903656283954,False,False,NTRK2,False
hsa-miR-151b,10769.923859909091,5538.06544318,-0.9595540432931652,0.135990428560088,0.5185903656283954,False,False,,False
hsa-miR-378a-3p,1825.0660824545455,1415.91460578,-0.3662144437167178,0.135990428560088,0.5185903656283954,False,False,"BMP2,IL6ST",False
hsa-miR-671-5p,13.424742737636365,24.0948272557,0.8438290162476183,0.164341850100364,0.531510667096747,False,False,"RORA,NTRK2",False
hsa-miR-1249-3p,379.50995968181815,501.30610677,0.4015540611813222,0.164341850100364,0.531510667096747,False,False,,False
hsa-miR-200b-3p,369.04983443,230.57843795,-0.6785580341740998,0.164341850100364,0.531510667096747,False,False,"BDNF,KLF4,SMAD2,LIFR,CLOCK,CNTFR",True
hsa-miR-190a-5p,146.54681223181817,145.032049129,-0.0149898443687419,0.164341850100364,0.531510667096747,False,False,IL6ST,False
hsa-miR-374a-3p,1011.6323056181816,781.4672157699999,-0.3724277586417468,0.164341850100364,0.531510667096747,False,False,"RORA,BMPR2",False
hsa-miR-676-3p,20.79946182527273,19.002974575000003,-0.1303209356242591,0.164341850100364,0.531510667096747,False,False,RORB,False
hsa-miR-191-5p,1530.7444545454548,1679.1829532,0.1335259691801109,0.164341850100364,0.531510667096747,False,False,BMPR2,False
hsa-miR-454-3p,247.7096232,224.54311685,-0.1416574181307357,0.164341850100364,0.531510667096747,False,False,"KLF7,BMP2K",False
hsa-miR-152-3p,1612.1320122636362,1227.19625454,-0.393603901534604,0.164341850100364,0.531510667096747,False,True,"KLF4,SLC5A7,IL6ST,BMPR1B,BMPR2",True
hsa-let-7a-5p,169619.9676181818,136568.57117,-0.3126805023842394,0.164341850100364,0.531510667096747,False,False,"NGF,IL6R,CLOCK",False
hsa-let-7c-5p,165793.47193636367,133553.98237,-0.3119642067927444,0.164341850100364,0.531510667096747,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-487a-3p,516.7502958636364,640.2117958900001,0.3090819490955709,0.164341850100364,0.531510667096747,False,False,"RORB,RORA",False
hsa-miR-486-5p,2990.160804818182,2155.430505,-0.4722470235856164,0.164341850100364,0.531510667096747,False,False,"BMPR1A,SMAD2",False
hsa-miR-29b-3p,6858.552784636363,3741.9664369000006,-0.8741075685200563,0.164341850100364,0.531510667096747,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-378e,22.576101168181825,18.2822317157,-0.3043541668580118,0.164341850100364,0.531510667096747,False,False,,False
hsa-miR-128-2-5p,12.505691415727272,8.808748572599999,-0.5055758432776924,0.164341850100364,0.531510667096747,False,False,,False
hsa-miR-1185-2-3p,62.552042710909085,81.00945493399999,0.3730333023979737,0.164341850100364,0.531510667096747,False,False,"BMP3,BMPER,BMPR2,BMPR1B,LIFR,BMP7,RORA,BMP5,RORC,IL6R",True
hsa-miR-1185-5p,70.58524757090908,95.646015293,0.4383381762881537,0.164341850100364,0.531510667096747,False,False,,False
hsa-miR-30e-5p,2053.929104209091,2585.3093812200004,0.3319505518640948,0.164341850100364,0.531510667096747,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-431-5p,15.126233668181818,21.594091593,0.5135838166349025,0.164341850100364,0.531510667096747,False,False,"LHX8,NTRK2,LIFR",False
hsa-miR-181b-2-3p,15.983650468454544,14.072174634900003,-0.183751647837199,0.164341850100364,0.531510667096747,False,False,"ARNTL2,IL6ST",False
hsa-miR-210-3p,209.92554676181817,194.75520211,-0.1082158805528843,0.164341850100364,0.531510667096747,False,False,,False
hsa-miR-6507-5p,18.78946883109091,25.501472563,0.4406562737441302,0.164341850100364,0.531510667096747,False,False,"ARNTL,BMP2K,NR1D2,BMP5,SMAD2,BMPR2,BMPR1A",True
hsa-miR-16-5p,503.5068522363636,386.27631123,-0.3823782064278713,0.164341850100364,0.531510667096747,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-301a-5p,17.338420592636364,24.318764504,0.4880974503980262,0.1955284137946676,0.5775434650235559,False,False,RORA,False
hsa-miR-95-5p,21.630000964727277,29.428294278,0.4441701936045179,0.1955284137946676,0.5775434650235559,False,False,"BDNF,SMAD2,RORA,BMP2K,CLOCK,STAT5B",True
hsa-miR-99a-5p,77165.79622727273,90340.47025,0.2274109094962497,0.1955284137946676,0.5775434650235559,False,False,,False
hsa-miR-874-3p,403.4907085090909,477.86266501,0.2440606036547414,0.1955284137946676,0.5775434650235559,False,False,"BMPR2,BMP1",False
hsa-miR-532-3p,37.68944247,50.054110889,0.409328107129733,0.1955284137946676,0.5775434650235559,False,False,"BMP1,NTRK1,STAT1",False
hsa-miR-1226-3p,63.63474244272727,52.061955491000006,-0.2895851422814708,0.1955284137946676,0.5775434650235559,False,False,BMP1,False
hsa-miR-539-3p,838.8180391545454,1151.3836652599998,0.456938857244145,0.1955284137946676,0.5775434650235559,False,False,"RORA,NR1D2",False
hsa-miR-140-5p,3655.287273909092,3756.2468038,0.0393070642678115,0.1955284137946676,0.5775434650235559,False,False,"NR1D1,BMP2",False
hsa-miR-135a-5p,4774.862485272726,7084.462311599998,0.5691991767577491,0.1955284137946676,0.5775434650235559,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-143-5p,407.683602490909,330.4241839,-0.3031306489753032,0.1955284137946676,0.5775434650235559,False,False,RORA,False
hsa-miR-99b-3p,450.8873275727272,408.94409424,-0.1408633335461822,0.1955284137946676,0.5775434650235559,False,False,,False
hsa-miR-452-5p,100.55454144727273,48.661197933,-1.047134499177199,0.1955284137946676,0.5775434650235559,False,False,"SMAD2,RORB,RORA",False
hsa-miR-433-3p,951.0057989636364,1228.58314626,0.3694694542464258,0.1955284137946676,0.5775434650235559,False,False,SMAD2,False
hsa-miR-187-3p,81.59850483,73.99888164199999,-0.1410392500153126,0.1955284137946676,0.5775434650235559,False,False,GBX2,False
hsa-miR-424-5p,94.32963304636364,68.933883615,-0.4524977589199821,0.1955284137946676,0.5775434650235559,False,True,"CHAT,PCYT1A,CLOCK,RORA",True
hsa-miR-597-3p,12.483194420545454,11.1013497548,-0.169252066813657,0.2274237630274782,0.6116502258265335,False,False,"ARNTL2,LHX6",False
hsa-miR-374b-5p,4528.980616363637,3671.5548649,-0.3027952061320178,0.2274237630274782,0.6116502258265335,False,True,"BMP2,RORA,BMPER,LIFR,SMAD2,SLC5A7,BMPR1B,BMPR2",True
hsa-miR-1343-3p,8.896190732636363,13.8522145768,0.6388570161787799,0.2274237630274782,0.6116502258265335,False,False,CNTFR,False
hsa-miR-221-5p,96.40425372363636,58.9649113,-0.7092401108103967,0.2274237630274782,0.6116502258265335,False,False,BMP8B,False
hsa-miR-130a-3p,90.23528817363636,85.29585603500001,-0.0812160841546614,0.2274237630274782,0.6116502258265335,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-93-5p,1751.5950964818182,1503.26571561,-0.220569275145591,0.2274237630274782,0.6116502258265335,False,False,"LHX8,LHX6,STAT3,ARNTL2,NTRK2",True
hsa-let-7f-1-3p,22.033698319636365,19.8793730847,-0.1484394084970564,0.2274237630274782,0.6116502258265335,False,False,"BMPR1B,BMPR2,BDNF,CLOCK,ARNTL,LIFR",True
hsa-miR-548k,38.62033981545454,32.339724902,-0.2560534518618516,0.2274237630274782,0.6116502258265335,False,False,,False
hsa-miR-556-5p,13.362642935545455,10.3847492533,-0.3637389982668466,0.2274237630274782,0.6116502258265335,False,False,,False
