hsa-miR-1251-5p,3.537906074,2.813701131,5.846093168,2.976550519,1.974677605,7.686772096,3.504768299,12.14363718,2.022232821,0,4.746014572,0,0,3.440483586,3.732901668,2.267974811,4.276274803,0.783394324,7.92119095,0.761373893,2.7418498,1.012663445,4.467244256,5.319370167,5.472725598,2.463472205,2.656772605,3.181398694,4.45368223,6.2669697,12.66788025,3.880666897,4.340779256,3.396342935,9.608960193,3.735925822,1.988587962,12.04445083,8.131065463,4.812733322,4.614258781
hsa-miR-1276,1.41516243,4.689501885,0.730761646,1.984367013,0.987338802,0.960846512,1.1682561,4.04787906,2.022232821,0,2.373007286,3.271927291,8.278281471,6.192870455,4.799445002,5.291941226,0.712712467,6.267154595,5.092194182,0,2.7418498,9.113971003,5.211784965,3.799550119,5.472725598,3.079340256,5.31354521,7.158147061,2.226841115,6.2669697,3.800364076,6.467778162,3.255584442,6.79268587,5.765376116,9.96246886,4.971469906,6.022225415,3.252426185,2.406366661,2.30712939
hsa-miR-628-5p,381.3862748,421.1172693,430.4186095,386.9515675,297.1889795,365.1216746,364.4959031,550.5115522,448.9356862,55.90291973,435.446837,104.7016733,442.5117732,494.7415397,561.5350653,486.1026012,461.1249662,481.7875095,475.8372564,449.9719707,450.2117372,146.8361995,553.193747,452.1464642,577.6765909,549.9701698,352.4651656,510.6144904,167.0130836,376.018182,473.7787215,404.882913,438.4187048,353.2196652,426.6378326,424.6502351,351.9800693,463.711357,395.1697815,322.4531326,344.9158439
hsa-miR-628-3p,232.7942197,286.059615,233.8437267,282.7722993,215.2398589,259.4285583,197.4352809,264.1241087,321.5350185,95.83357668,315.609969,101.429746,264.152436,254.5957854,302.8983068,300.1286667,257.2892006,274.9714079,241.596324,273.3332276,298.3132583,119.4942865,258.3556261,237.0919274,215.8686208,242.6520122,185.9740824,330.0701145,84.61996237,100.2715152,96.27588993,85.37467174,106.3490918,115.4756598,108.5812502,233.4953639,69.60057868,128.8756239,108.9562772,67.37826651,109.588646
hsa-miR-654-5p,125.9494562,158.5051637,122.7679565,176.6086641,127.3667055,127.7925861,112.1525856,161.9151624,177.9564882,99.82664238,174.4160355,130.8770916,166.3182005,127.2978927,163.7144017,174.6340605,144.6806308,180.9640889,161.8186151,217.7529334,182.0588267,75.94975835,183.9015552,126.145064,138.0343012,137.3385754,221.3977171,198.8374184,149.1983547,278.8801517,282.4937297,341.498687,327.7288338,264.9147489,301.7213501,169.3619706,273.4308448,284.2490396,226.0436199,270.7162494,216.8701627
hsa-miR-654-3p,617.7184006,824.4144314,773.1458215,821.5279433,707.9219212,507.3269584,366.8324153,844.9947538,609.7031954,139.7572993,628.8469308,117.7893825,1154.44398,898.6543127,636.7263703,541.2899883,539.5233376,864.8673341,525.0618001,679.9068864,501.7585134,424.3059833,906.850584,591.2099985,710.2381666,620.1791276,846.6248702,789.7822257,365.2019429,742.6359095,847.481189,823.9949379,851.8779289,718.3265308,874.4153776,722.9016466,787.480833,743.1426162,587.0629265,802.5232815,592.9322533
hsa-miR-187-3p,50.94584747,60.9635245,43.84569876,59.53101038,34.55685808,31.7079349,36.21593909,52.62242778,53.58916974,3.993065695,40.34112386,58.89469124,51.92740196,72.93825203,61.85951336,38.55557179,88.37634592,53.27081406,40.1717541,89.08074548,36.19241736,11.13929789,36.48249476,26.59685083,37.09291795,33.87274282,39.85158908,57.26517649,8.90736446,45.43553033,38.00364076,50.44866967,79.21922142,32.26525788,46.12300893,54.79357873,54.68616896,40.95113282,30.89804876,46.92414989,35.76050555
hsa-miR-653-5p,4.953068504,6.565302639,9.499901398,2.976550519,4.936694011,1.921693024,4.673024399,6.07181859,2.022232821,3.993065695,1.186503643,6.543854582,6.773139386,4.128580303,4.266173335,2.267974811,4.276274803,3.916971622,3.394796122,12.18198229,5.4836996,3.037990334,10.42356993,6.079280191,8.513128709,8.006284666,2.656772605,3.181398694,8.90736446,6.2669697,20.26860841,9.054889427,6.511168883,6.79268587,11.53075223,2.490617215,6.960057868,13.24889591,13.00970474,8.422283314,4.614258781
hsa-miR-514a-3p,55.89891597,50.64662036,64.30702485,50.60135882,24.68347006,24.98200931,49.06675619,79.94561144,40.44465641,23.95839417,34.40860565,39.26312749,19.56684711,44.0381899,49.06099336,71.81920235,81.24922125,29.76898433,35.64535928,73.09189373,53.74025608,37.46854745,66.26412313,37.23559117,80.87472273,35.10447892,55.79222471,38.972134,60.12471011,142.5735607,167.2160193,130.6491189,75.96363697,151.1372606,101.854978,53.54827012,140.1954513,96.35560664,102.4514248,134.756533,272.2412681
hsa-miR-514a-5p,0,0,0,0.992183506,0,0,0,1.011969765,1.01111641,0,0,0,0,0,0.533271667,0.755991604,2.138137401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.170389628,3.396342935,0,0.622654304,0,0,0,0,0
hsa-miR-6734-3p,0.707581215,0,0,0,0.987338802,0,0,0,0,0,1.186503643,0,0,0,0,0.755991604,0.712712467,0.783394324,0.565799354,0,0,0,1.489081419,0,0,0,0,0,0,0,0,0,0,1.698171467,0,0,0,1.204445083,0,1.203183331,0
hsa-miR-138-5p,950.2815715,951.9688827,737.3385008,818.5513927,691.1371616,863.8010143,1106.338526,985.6585511,834.1710385,1736.983577,812.7549954,2349.243795,893.3018279,1185.590644,1088.407472,1264.773953,1446.806308,739.5242422,874.7258006,660.8725391,732.0738966,392.9134166,862.9226821,1221.175408,954.078496,1444.826448,800.574145,1125.419788,144.7446725,311.7817426,443.3758089,353.1406877,339.6659768,390.5794375,318.0565824,713.5618321,303.2596642,376.991311,369.150372,257.4812328,282.6233503
hsa-miR-138-1-3p,59.43682205,69.4046279,51.88407686,50.60135882,49.36694011,48.0423256,30.37465859,48.57454872,66.73368308,75.86824821,72.37672222,29.44734562,56.44282821,48.85486692,72.5249467,77.86713518,63.43140957,32.1191673,58.84313277,51.77342472,63.61091536,33.41789368,52.11784965,58.51307183,55.33533661,39.41555528,57.56340645,69.99077126,31.17577561,62.669697,41.80400484,72.43911542,75.96363697,49.24697256,39.39673679,57.90685025,41.76034721,43.36002299,50.41260587,31.2827666,56.52467006
hsa-miR-873-5p,363.6967444,337.6441357,379.9960559,256.9755281,208.3284873,195.0518419,301.4100737,408.8357851,259.8569174,183.681022,227.8086994,530.0522211,302.5335592,300.6982654,320.4962718,279.7168934,346.378259,322.7584616,217.8327511,388.3006854,207.8322149,93.16503691,351.4232148,262.1689582,287.6221342,326.4100672,231.1392167,382.5631929,113.5688969,253.8122729,262.2251212,260.0046821,290.8322101,213.9696049,220.0451884,223.532895,246.5849073,266.1823633,203.2766366,256.2780494,161.4990573
hsa-miR-873-3p,125.241875,186.642175,176.1135567,124.0229383,101.6958966,93.20211167,133.1811954,164.9510717,124.3673185,191.6671534,107.9718315,314.1050199,138.4730719,146.5646008,129.0517434,137.5904719,143.2552059,148.0615273,118.8178643,149.9906569,133.8022702,58.73447979,156.353549,87.38965274,128.3050113,107.1610409,104.4997225,143.1629412,71.25891568,145.7070455,152.014563,109.9522288,105.2638969,91.70125924,130.6818586,95.26610847,104.400868,151.7600805,110.5824903,98.66103311,88.82448153
hsa-miR-548f-3p,4.245487289,0.937900377,0,0.992183506,0.987338802,0,3.504768299,2.02393953,1.01111641,0,2.373007286,0,3.010284171,3.440483586,3.199630001,3.023966415,0.712712467,3.133577297,2.263197414,3.045495572,1.64510988,1.012663445,1.489081419,0.759910024,4.864644976,1.231736103,2.656772605,1.590699347,11.13420558,7.833712126,10.1343042,5.17422253,9.766753325,13.58537174,19.21792039,1.245308607,13.92011574,19.27112133,11.38349165,13.23501664,12.68921165
hsa-miR-1231,22.64259887,47.83291923,32.15351242,14.8827526,22.70879245,25.94285583,32.71117079,17.20348601,20.22232821,59.89598543,34.40860565,42.53505478,21.82456024,27.52386869,21.86413834,21.92375651,19.95594908,21.93504108,44.13234958,38.06869465,12.06413912,30.37990334,24.56984341,24.31712076,48.03836914,28.94579841,13.28386303,5.567447714,35.62945784,34.46833335,25.33576051,42.68733587,51.00415625,32.26525788,28.82688058,24.28351785,33.80599536,31.31557216,32.52426185,22.86048328,19.61059982
hsa-miR-548o-3p,32.54873588,30.95071244,40.19189053,25.79677117,45.4175849,57.65079072,47.89850009,37.44288131,25.27791026,67.88211682,28.47608743,39.26312749,27.09255754,28.90006212,39.99537502,37.04358858,47.03902283,47.78705379,50.92194182,53.29617251,56.48210588,143.7982092,49.88422753,60.03289188,45.60604665,43.11076359,39.85158908,31.81398694,213.776747,86.17083338,106.4101941,95.7231168,99.83792288,125.6646886,148.938883,51.05765291,122.2981597,127.6711788,146.3591783,174.4615829,170.7275749
hsa-miR-1278,13.44404308,9.37900377,10.23066304,6.945284544,8.88604922,6.725925584,11.682561,13.15560695,4.044465641,3.993065695,9.492029144,0,11.28856564,8.257160607,6.399260003,5.291941226,4.276274803,7.050548919,6.789592243,11.42060839,10.9673992,15.18995167,6.700866384,9.87883031,7.296967465,9.238020769,10.62709042,3.976748367,64.57839234,17.23416668,16.46824433,24.57755702,18.44831184,18.67988614,25.94419252,7.471851645,22.86876157,24.08890166,34.15047495,33.68913326,42.68189372
hsa-miR-1185-5p,43.16245411,45.95711847,25.57665761,35.71860623,28.63282527,31.7079349,26.86989029,50.59848825,32.35572513,3.993065695,17.79755464,22.90349104,25.58741546,30.27625556,36.26247335,24.19173132,44.90088543,25.06861838,35.64535928,27.40946015,21.9347984,9.113971003,28.29254696,25.83694081,27.36362799,54.81225656,25.68213518,33.40468629,8.90736446,6.2669697,2.533576051,18.10977885,10.85194814,20.37805761,6.726272135,30.51006088,8.94864583,18.06667625,17.88834402,10.82864998,9.228517562
hsa-miR-1185-1-3p,38.2093856,62.83932526,43.11493711,68.46066194,45.4175849,57.65079072,37.38419519,74.88576261,61.67810103,11.97919709,34.40860565,19.63156375,54.93768613,50.23106036,53.86043836,55.18738707,22.80679895,28.98559,44.13234958,49.48930304,48.25655648,27.34191301,36.48249476,39.51532124,40.74140168,28.32993036,51.36427037,43.74423204,6.680523345,36.03507578,38.00364076,14.22911196,34.72623405,52.64331549,44.20121689,56.03888733,15.9087037,34.92890741,34.15047495,33.68913326,18.45703512
hsa-miR-222-5p,2.122743645,0.937900377,3.65380823,1.984367013,0.987338802,0.960846512,0,0,2.022232821,0,0,0,0,0.688096717,1.066543334,0,0,3.133577297,1.697398061,2.284121679,2.19347984,0,2.978162837,0.759910024,3.648483732,2.463472205,0,3.181398694,0,0,6.333940127,5.17422253,3.255584442,5.094514402,0.960896019,3.113271519,2.982881943,2.408890166,0,2.406366661,3.460694086
hsa-miR-222-3p,6475.783278,9968.943107,6198.320281,10787.01908,5499.477129,6722.082198,7021.21916,12306.56431,9202.17045,3246.36241,12333.70537,3756.17253,10566.85001,7923.433699,10095.36593,10010.08482,8618.119152,5917.760726,7888.940387,7073.163466,12298.29309,3617.233825,9367.811205,9990.537083,6727.195922,6679.089016,6863.32923,9111.525859,7508.90824,5195.317882,6155.323015,7017.539306,6771.615639,8917.098376,11431.77994,8136.223787,4724.884998,5401.936197,3541.892116,13615.22257,12570.39448
hsa-miR-212-3p,91.27797671,41.26761659,62.11473991,52.58572584,132.3033995,80.71110701,24.5333781,76.90970214,100.1005246,0,33.222102,52.35083666,14.29884981,89.45257324,118.9195817,94.49895047,32.78477349,40.73650487,117.6862655,89.84211937,61.96580548,47.5951819,118.3819728,54.71352171,66.88886843,101.0023604,54.02104297,68.40007192,37.85629896,92.43780308,234.3557847,95.7231168,71.62285772,27.17074348,94.16780989,90.28487404,50.70899304,77.08448531,172.3785878,28.87639993,41.52832903
hsa-miR-212-5p,721.0252579,388.2907561,316.4197927,694.5284544,705.9472436,638.002084,125.0034027,969.4670349,1052.572183,59.89598543,500.7045373,265.0261106,158.039919,503.686797,832.9703437,454.3509538,182.4543916,304.7403922,574.2863439,449.9719707,482.0171949,280.5077742,450.4471292,368.5563616,326.539294,512.4022187,479.9902507,449.3725655,654.6912878,908.7106066,1659.492313,1014.147616,1175.265983,818.5186473,1714.238498,653.7870189,643.3082058,638.355894,1642.475224,1167.087831,909.0089798
hsa-miR-184,547.6678603,345.1473387,496.9179193,436.5607428,544.0236801,578.4296003,441.6008057,345.0816899,669.3590636,1533.337227,493.5855155,1207.34117,672.0459413,562.8631147,431.9500502,268.3770193,445.4452919,601.6468411,498.4692305,614.4287316,477.0818652,750.3836125,275.4800625,628.4455897,320.4584878,279.6040953,439.2530707,322.1166177,1131.235286,1059.117879,725.8695385,1214.648739,1000.549618,793.0460753,1135.779095,465.7454192,870.0072335,1621.183082,839.1259558,1245.294747,1160.486083
hsa-miR-1468-5p,113.2129944,159.4430641,123.4987182,122.0385713,94.78452502,109.5365024,87.61920748,172.0348601,145.6007631,99.82664238,230.1817067,101.429746,245.33816,103.9026043,185.5785401,165.5621612,151.095043,160.5958365,112.028272,175.1159954,150.801739,86.0763928,99.76845505,171.7396654,126.4807694,82.52631887,72.61845121,140.7768922,260.5404105,125.339394,211.5536002,159.1073428,197.5054561,239.4421769,235.4195247,153.795613,146.1612152,150.5556354,82.93686773,244.2462161,311.4624677
hsa-miR-193b-5p,21.22743645,33.76441357,29.96122749,31.7498722,14.81008203,20.17777675,19.8603537,20.2393953,41.45577282,83.8543796,34.40860565,52.35083666,39.13369423,26.83577197,27.19685501,41.5795382,29.93392362,41.51989919,29.42156639,13.70473007,28.51523792,50.63317224,30.52616908,44.83469141,32.22827297,31.40927061,15.94063563,19.88374184,73.4857568,12.5339394,29.13612458,33.63244644,31.4706496,39.05794375,32.67046466,24.28351785,34.80028934,38.54224266,17.88834402,56.54961654,46.14258781
hsa-miR-193b-3p,18.39711159,30.01281206,29.96122749,34.72642272,25.67080886,40.35555351,31.54291469,12.14363718,25.27791026,87.84744529,26.10308015,52.35083666,18.81427607,30.96435228,18.66450834,41.5795382,16.39238674,30.55237865,24.89517156,28.17083404,20.83805848,132.6589113,25.31438412,28.8765809,27.97170861,40.64729138,25.68213518,27.0418889,37.85629896,18.8009091,24.06897248,12.93555632,6.511168883,8.490857337,13.45254427,28.01944367,12.92582175,3.613335249,21.1407702,10.82864998,8.074952866
hsa-miR-548h-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744540709,0,0,0,0,0.795349673,0,0,1.266788025,0,0,0,0,0,0,0,0,0,0
hsa-miR-6516-5p,86.32490821,72.21832903,50.42255357,74.41376298,65.16436095,74.94602794,155.3780613,68.81394402,117.2895036,59.89598543,84.24175865,130.8770916,85.04052784,76.37873561,132.2513734,96.76692528,106.1941576,66.58851757,87.13310045,91.36486716,91.57778333,48.60784535,68.49774526,92.70902291,68.71311029,92.99607574,88.55908684,89.8745131,37.85629896,57.96946973,65.87297732,54.32933656,58.60051995,67.9268587,68.22361737,75.34117075,83.52069441,69.85781481,52.03881897,64.97189985,77.28883458
hsa-miR-6516-3p,7.783393363,22.50960905,18.9998028,18.85148662,8.88604922,14.41269768,31.54291469,21.25136507,17.18897897,11.97919709,5.932518215,6.543854582,15.05142086,23.39528839,33.06284335,21.1677649,26.37036128,18.01806946,19.23717802,24.36396458,16.4510988,10.12663445,27.54800625,34.19595107,30.4040311,25.2505901,22.13977171,23.8604902,15.58788781,39.16856063,68.40655337,37.51311334,36.89662367,45.85062962,47.08390495,21.79290063,35.79458332,56.6089189,55.29124515,32.48594993,53.06397598
hsa-miR-6804-5p,1.41516243,0,0.730761646,0,1.974677605,0.960846512,0,2.02393953,4.044465641,0,0,9.815781873,0.752571043,1.376193434,3.199630001,0.755991604,0.712712467,0,0.565799354,1.522747786,1.09673992,2.025326889,0,0.759910024,0.608080622,1.231736103,2.656772605,0,0,0,0,2.587111265,4.340779256,0,0,0.622654304,0,0,0,0,1.153564695
hsa-miR-299-5p,208.7364584,224.1581901,269.6510474,233.163124,146.1261427,229.6423164,57.24454889,134.5919787,125.3784349,143.750365,132.888408,104.7016733,191.1530449,248.4029149,171.1802051,201.0937666,303.615511,168.4297797,209.3457608,112.6833362,147.5115192,92.15237347,145.1854383,178.5788556,171.4787354,218.6331582,100.957359,174.9769282,17.81472892,56.4027273,54.47188509,69.85200415,68.36727328,71.32320163,74.94988951,123.2855521,116.3323958,112.0133927,76.43201536,31.2827666,54.21754067
hsa-miR-299-3p,133.7328496,153.8156618,118.3833866,118.0698373,93.79718622,96.08465121,105.143049,134.5919787,105.1561067,59.89598543,116.277357,35.9912002,149.7616375,200.2361447,133.3179167,86.93903443,94.79075812,147.278133,97.88328817,66.23952869,125.0283509,55.69648946,146.6745197,164.1405651,127.6969306,179.833471,155.8639928,149.5257386,62.35155122,83.03734853,143.1470469,146.1717865,207.2722095,100.1921166,125.8773785,109.5871575,129.2582175,113.2178378,68.30094989,125.1310664,70.36744641
hsa-miR-1299,111.0902507,60.02562413,355.8809216,251.0224271,69.11371616,536.1523537,792.0776356,154.831374,833.1599221,1665.108395,594.4383251,1416.744517,14.29884981,200.2361447,1020.148699,497.4424753,350.6545338,18.01806946,1600.646371,807.0563266,10.41902924,937.7263498,63.28596029,927.0902291,316.2019235,346.1178448,766.921692,208.3816144,2311.461077,513.8915154,889.2851938,670.0618176,302.7693531,1776.287355,1809.367204,1544.805328,1273.69059,491.4135939,1136.722952,2212.654145,2041.809511
hsa-let-7a-5p,275210.1756,233301.7809,237398.1514,259620.6894,313076.2482,288527.7949,463953.0497,300549.9604,344951.4634,127115.2533,409947.6872,132441.0729,350625.1066,234803.3714,241135.8489,226090.629,205978.1793,249826.0168,220275.3069,257769.2225,341156.3065,402843.5943,181294.1736,323274.0831,196093.2309,229997.1555,297540.82,211572.5573,652865.2781,432607.3517,255877.2465,337386.4736,343663.8344,275083.3997,390972.255,269427.4985,312527.4784,314844.3536,298836.1703,423744.3245,410166.0773
hsa-let-7a-3p,152.1299612,110.6722445,150.5368991,159.7415445,190.5563888,194.0909954,174.0701589,206.4418321,115.2672708,319.4452556,160.1779918,327.1927291,144.4936402,125.9216993,70.9251317,123.982623,162.4984425,107.3250224,100.7122849,134.0018052,108.5772521,311.900341,135.5064091,178.5788556,160.5332842,139.1861796,145.2369024,81.92101637,469.8634753,198.976288,154.5481391,212.1431237,158.4384428,207.176919,187.3747238,125.153515,160.081331,190.3023231,260.1940948,179.2743163,238.7878919
hsa-miR-3682-3p,0,0,0,0,0,0,0,0,0,0,1.186503643,0,0,0.688096717,0.533271667,0,0.712712467,0.783394324,0,0,0,1.012663445,0.744540709,0,0,0,0,0,2.226841115,0,0,0,0,5.094514402,0.960896019,0,0,0,0,0,1.153564695
hsa-miR-17-5p,275.2490926,265.4258067,264.5357158,182.5617652,381.1127777,363.1999816,359.8228787,191.2622856,236.60124,339.4105841,348.832071,179.956001,243.8330179,274.5505902,241.0387934,303.9086247,359.2070834,274.1880135,350.7955992,333.4817651,332.3121958,564.0535387,329.8315342,372.3559117,377.6180663,377.5271154,308.1856222,336.4329119,264.9940927,101.8382576,148.214199,160.4008984,120.4566243,112.0793169,111.4639382,315.685732,140.1954513,157.7823059,185.3882926,121.5215164,154.5776692
hsa-miR-17-3p,3.537906074,6.565302639,7.30761646,5.953101038,4.936694011,14.41269768,17.5238415,3.035909295,4.044465641,51.90985404,13.05154007,3.271927291,7.525710428,7.56906389,6.399260003,10.58388245,9.265262072,14.88449216,7.355391597,3.045495572,6.58043952,13.16462478,5.956325675,19.75766062,12.76969306,11.08562492,6.199136079,11.13489543,22.26841115,10.96719698,3.800364076,3.880666897,3.255584442,3.396342935,10.56985621,5.603888733,11.93152777,2.408890166,8.131065463,7.219099984,4.614258781
hsa-miR-3133,0.707581215,1.875800754,2.923046584,0,2.962016407,0,1.1682561,0,0,0,1.186503643,0,0.752571043,3.440483586,1.066543334,2.267974811,1.425424934,1.566788649,1.697398061,3.045495572,1.09673992,12.15196134,0.744540709,3.039640095,0.608080622,0.615868051,1.771181737,1.590699347,4.45368223,0,5.067152101,0,0,5.094514402,1.921792039,1.245308607,0.994293981,4.817780332,3.252426185,4.812733322,6.921388171
hsa-miR-378d,200.953065,170.6978686,189.2672663,135.9291404,193.5184052,149.8920559,175.238415,140.6637973,159.7563928,343.4036498,170.8565246,412.2628387,126.4319352,174.0884695,183.9787251,123.2266314,227.355277,228.7511427,177.0951977,225.3666723,108.0288821,149.8741898,179.434311,161.8608351,198.8423634,198.3095125,245.3086706,229.060706,60.12471011,137.8733334,158.3485032,187.5655667,167.1200013,157.9299465,105.6985621,140.7198726,267.4650809,144.53341,165.8737355,139.5692664,108.4350813
hsa-miR-105-5p,185.3862783,334.8304346,196.5748828,243.0849591,162.9109024,221.9555443,190.4257443,271.207897,258.845801,151.7364964,247.9792614,176.6840737,313.8221249,305.5149425,369.0239935,378.7517935,328.5604473,216.2168335,258.0045052,331.1976434,275.8300899,147.8488629,289.6263359,189.977506,228.6383139,195.2301723,282.503487,310.9817223,267.2209338,365.0509851,452.2433251,385.4795785,507.8711729,443.222753,393.0064719,242.8351785,379.8203008,346.8801839,339.8785364,366.9709158,444.1224077
hsa-miR-105-3p,2.122743645,0.937900377,1.461523292,0,0.987338802,2.882539536,3.504768299,1.011969765,2.022232821,3.993065695,3.559510929,0,3.762855214,2.752386869,3.199630001,3.779958019,4.98898727,6.267154595,2.828996768,2.284121679,6.03206956,0,1.489081419,0.759910024,1.824241866,1.231736103,7.970317816,0.795349673,4.45368223,3.13348485,1.266788025,5.17422253,4.340779256,1.698171467,0,2.490617215,1.988587962,2.408890166,3.252426185,1.203183331,3.460694086
hsa-miR-135b-5p,19.1046928,52.52242111,32.15351242,32.74205571,22.70879245,22.09946978,37.38419519,38.45485107,26.28902667,3.993065695,26.10308015,19.63156375,30.85541276,40.59770632,41.06191835,30.99565575,34.21019842,25.8520127,37.90855669,37.30732076,45.51470668,19.24060545,56.58509391,39.51532124,48.64644976,51.73291631,60.22017905,43.74423204,11.13420558,59.53621215,121.6116504,84.08111611,64.02649402,56.03965843,66.30182533,45.45376417,58.66334489,77.08448531,92.69414628,32.48594993,53.06397598
hsa-miR-135b-3p,0,0,0,0,0,0,1.1682561,0,1.01111641,0,0,0,0,0,0,0,0,1.566788649,0,0,0,0,0.744540709,0,1.216161244,0,0.885590868,0,0,0,1.266788025,0,0,0,0.960896019,0,0,0,0,0,0
