tRF-16-0P5830E,80.77153606,41.05254563,70.6578541,2.903532836,61.72951503,14.87962842,46.40283535,13.9716253,25.9700057,59.14984015,31.32981756,10.66928683,21.67435594,59.75590196,17.44028892,15.38176427,12.45539713,10.47237337,36.3368755,32.51657705,107.6929433,17.70131611,75.35803482,10.65591084,60.55463315,52.65224607,57.35631356,9.729807793,47.36661893,117.2684474,27.12933162,19.66611177,14.98405522,8.101145545,16.4715179,21.01023418,5.996767461,13.31295708,16.57951817,5.480544377,8.585074695,14.72707773,29.19500361
tRF-16-0PRMQ0E,0,0,0,2.177649627,0,0,0,0,0,0,0,0,0,0,0,0.640906844,0,0,0,0,0,0.823317028,0,0,0,0,0,0,0,0,0,0,0,1.350190924,0,0,0,0,0,0,0,0,0
tRF-16-0RSSX7D,0,0,0,2.903532836,5.321509916,2.231944263,0,0.776201405,0.633414773,4.436238011,0,1.524183832,1.354647246,3.064405229,2.583746507,2.563627378,3.663352098,4.430619504,0.741568888,1.102256849,2.670072973,2.058292571,0.731631406,1.183990094,0.712407449,0,0,2.24534026,0,0,3.288403833,1.45674902,1.248671269,0,0,0,0,0,0,0,0,2.945415547,0
tRF-16-0RYNURD,1.205545314,2.280696979,0,0,3.19290595,1.487962842,1.031174119,1.552402811,1.90024432,20.70244405,1.118922056,1.524183832,0,0,1.291873253,1.281813689,0.73267042,0.805567183,3.707844439,2.204513698,2.670072973,0.823317028,0,0,0.712407449,1.012543194,2.607105162,0.748446753,1.787419582,3.141119127,0.822100958,0,0,0,0,1.400682279,0,0,0,0,0,0,0
tRF-16-0UD3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-0UFMQKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741568888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-0UQ2B5D,1.205545314,0,0,0,0,0.743981421,0,0,0,1.478746004,0,0,0,0,0,0,0.73267042,0.805567183,0.741568888,0,1.780048649,0.411658514,0,0,0,1.012543194,0,0,0,0,1.644201917,0,0,0,0,0,0,1.901851011,0,0,0,1.472707773,0
tRF-16-0VL8K80,0,0,0,1.451766418,0,0,0,0,0,1.478746004,1.118922056,0,0.677323623,0,0,0,0,1.611134365,0,0,0,3.293268114,1.463262812,0,0,1.012543194,0,0,0,0,0,0,0,0,3.29430358,0,0,0,0,0,2.146268674,0,0
tRF-16-113KYOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-113KYUE,0,0,0,0,0,0.743981421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1293WEE,0,1.14034849,0.84116493,7.258832089,1.064301983,0.743981421,0,0.776201405,1.90024432,1.478746004,0,3.048367665,0,3.064405229,1.291873253,0,0.73267042,1.208350774,5.190982214,0,7.120194595,10.70312137,1.463262812,0.591995047,0,2.025086387,0,2.24534026,0,1.047039709,2.466302875,0.72837451,2.497342537,4.050572772,3.29430358,0,1.499191865,9.509255056,0,2.740272188,0,1.472707773,3.368654263
tRF-16-12Z4R90,239.9035176,106.0524095,89.16348255,41.37534291,31.9290595,52.82268088,35.05992004,32.60045903,29.13707957,29.57492007,80.562388,47.2496988,16.25576696,211.4439608,21.96184531,41.65894489,52.01959979,24.56979907,80.08943987,47.39704451,94.34257839,19.34795017,72.4315092,31.37573748,36.33277989,91.12888743,88.6415755,23.20184935,100.9892064,186.3730682,26.30723067,29.1349804,54.94153581,36.45515495,120.2420807,50.42456203,20.98868611,76.07404045,134.7085851,24.6624497,83.70447828,50.0720643,313.2848464
tRF-16-13QXQWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640906844,0,0.402783591,0,0,0,0,0,0,0,0,0,0,0,1.047039709,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-148V7KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350190924,0,0,0,0,0,0,0,0,0
tRF-16-14PSR90,0,0,0.84116493,2.903532836,1.064301983,2.231944263,0,1.552402811,0.633414773,1.478746004,0,4.572551497,1.354647246,1.532202614,0,0,0.73267042,0.805567183,2.224706663,0.551128425,4.450121622,1.646634057,1.463262812,1.775985141,0.712407449,0,0,1.496893507,1.787419582,1.047039709,0,0.72837451,0,0,1.64715179,0,1.499191865,3.803702022,0,0,0,0,1.122884754
tRF-16-16MSRMB,1.205545314,5.701742448,2.523494789,0,0,1.487962842,1.031174119,0.776201405,0,0,0,3.048367665,0,3.064405229,0,1.922720533,0.73267042,0,2.224706663,1.102256849,0.890024324,0.411658514,0,0.591995047,0.712407449,0,1.303552581,0,0,3.141119127,0,0,0,0,1.64715179,0,0,3.803702022,0,0,4.292537348,0,3.368654263
tRF-16-17M4O1E,0,1.14034849,0.84116493,0.725883209,0,0,0,0,2.533659093,1.478746004,0,0,2.03197087,4.596607843,0,2.563627378,1.465340839,1.208350774,0,0,2.670072973,0.411658514,0,0,2.137222346,1.012543194,1.303552581,0.748446753,0,1.047039709,0,2.91349804,1.248671269,1.350190924,0,1.400682279,0,0,4.144879542,0,4.292537348,0,2.245769508
tRF-16-17NSRJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-18V0LQ0,1.205545314,0,0,0,0,0,0,0.776201405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-18V0LW0,0,0,0.84116493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234975543,0,0,0,0,0,0,0,0,0,0,0,1.350190924,0,0,0,0,0,0,0,1.472707773,0
tRF-16-18VUY90,0,1.14034849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-18WO6VD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591995047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122884754
tRF-16-195MW30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-199M88B,0,0,1.682329859,0,1.064301983,4.463888525,0,2.328604216,6.334147732,1.478746004,0,0,3.386618116,1.532202614,1.291873253,2.563627378,1.465340839,0.402783591,0,2.204513698,1.780048649,1.646634057,1.463262812,1.775985141,2.137222346,0,2.607105162,0.748446753,0.893709791,1.047039709,2.466302875,2.91349804,1.248671269,4.050572772,1.64715179,0,0,0,0,0,2.146268674,0,0
tRF-16-199M8VB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-19OMW30,0,0,0,0,0,0.743981421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1D9PH7E,0,0,0,0,0,0,0,0,0,0,0,0,0.677323623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1EW3Q7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645936627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472707773,0
tRF-16-1EWJQ7D,8.438817201,7.982439428,5.046989578,7.984715298,6.385811899,7.439814209,8.24939295,6.985812648,4.433903413,2.957492007,3.356766167,4.572551497,8.805207102,4.596607843,2.583746507,3.845441067,5.861363356,11.68072415,2.966275551,12.12482534,5.340145947,1.646634057,8.047945466,4.735960375,12.11092663,5.062715968,2.607105162,3.742233767,6.255968538,4.188158836,4.93260575,7.283745099,11.23804142,6.750954621,9.882910741,16.80818734,7.495959326,7.607404045,8.289759084,2.740272188,6.438806022,4.41812332,12.3517323
tRF-16-1FNJ47B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1FQH83D,0,0,0.84116493,0,0,0,0,0.776201405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1HK24O0,0,0,0.84116493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73267042,0,0.741568888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122884754
tRF-16-1HNHYP0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411658514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1IQ4YUB,3.616635943,0,0.84116493,1.451766418,1.064301983,2.231944263,2.062348238,0,0,2.957492007,0,1.524183832,0.677323623,4.596607843,0.645936627,3.845441067,0,3.22226873,5.190982214,2.204513698,6.230170271,2.058292571,1.463262812,2.367980187,0.712407449,2.025086387,2.607105162,2.993787013,1.787419582,3.141119127,1.644201917,1.45674902,1.248671269,2.700381848,0,2.801364557,0,0,0,1.370136094,0,2.945415547,1.122884754
tRF-16-1IUUK7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1K7L560,1.205545314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1KW419B,0,3.421045469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1KWH190,0,0,0.84116493,1.451766418,0,0.743981421,0,0.776201405,0,1.478746004,0,1.524183832,0.677323623,1.532202614,0,2.563627378,0,0.402783591,0.741568888,0,0,0,1.463262812,0.591995047,2.137222346,0,0,0.748446753,0,0,0,0,1.248671269,1.350190924,0,1.400682279,0,0,0,0,0,0,0
tRF-16-1KWH19B,2.411090629,5.701742448,4.205824649,7.984715298,3.19290595,5.207869946,2.062348238,6.985812648,3.167073866,5.914984015,4.475688222,4.572551497,2.709294493,12.25762091,1.291873253,3.845441067,0.73267042,2.013917956,8.157257765,5.511284245,8.900243244,0.823317028,5.121419842,1.775985141,2.137222346,11.13797513,3.910657742,2.993787013,2.681129373,4.188158836,6.576807666,7.283745099,3.746013806,1.350190924,0,2.801364557,0,3.803702022,2.072439771,5.480544377,0,4.41812332,6.737308525
tRF-16-1KYK37E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411658514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1LQ4PU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712407449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1LQH83D,0,0,0.84116493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1LQKHUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1M3KYUE,0,0,0,0,1.064301983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1M58HUB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532202614,0,0,0,0,0,0.551128425,0,0,0,0,0.712407449,1.012543194,0,0,0.893709791,0,0,0,0,0,0,0,0,0,0,0,2.146268674,0,0
tRF-16-1M70YUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1MK8YOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1MK8YUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1MN0YUB,0,0,0,0,0,0.743981421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551128425,0,0,0,0,0,0,0,0,0,1.047039709,0,0,0,1.350190924,0,0,0,0,0,0,0,0,1.122884754
tRF-16-1MNKYU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73267042,0,0,0,0,0.411658514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1MP34RD,0,0,0,0,0,0,0,0.776201405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1MQKYUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350190924,0,0,0,0,0,0,0,0,0
tRF-16-1MQKYUE,1.205545314,0,0,0,0,0,0,0,0.633414773,0,0,0,0,0,0,0,0,0,1.483137775,0,0,0,0,0.591995047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1N3KYU0,0,1.14034849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805567183,0,0,0,0,0,0,0,0,2.607105162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1N70YUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1N7KYUB,2.411090629,2.280696979,0.84116493,0,0,0,1.031174119,0,0,0,0,0,0,1.532202614,0,0,0,0,0.741568888,0,1.780048649,0,0,0,0.712407449,0,0,0,0,0,0,0,2.497342537,0,1.64715179,0,0,0,0,0,2.146268674,2.945415547,0
tRF-16-1NLN38D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1NQ4YO0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1NR8YUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1NR8YWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73267042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1PFQJDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1PW4PU0,0,0,0,0,0,0,0,0,0,0,0,0,0.677323623,0,0,0.640906844,0.73267042,0,0.741568888,0.551128425,0,0.411658514,0,0,0,1.012543194,0,0,0,0,0,0,1.248671269,0,0,0,0,0,0,0,0,0,0
tRF-16-1QKS3WD,1.205545314,0,0,0.725883209,0,0.743981421,0,0.776201405,0,0,0,0,0,0,0,0,0,0.402783591,1.483137775,0.551128425,0.890024324,0.411658514,0.731631406,0,0.712407449,0,0,0,0,1.047039709,1.644201917,0,0,0,0,0,1.499191865,0,0,0,0,0,1.122884754
tRF-16-1R2RR3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1R33WBB,0,0,1.682329859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1RMF5E0,0,0,0,0,0,0,0,0,0,0,2.237844111,0,0,0,0,0,0,0,0.741568888,0.551128425,0,0,0,0,0,0,0,0.748446753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1S72P40,0,0,0,1.451766418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499191865,0,0,0,0,0,0
tRF-16-1S91540,0,0,0.84116493,0,0,0,0,0,0,0,0,1.524183832,0,0,0,0,0,0,0,0.551128425,0,0.823317028,0.731631406,0,0,1.012543194,0,0,0,1.047039709,0,0,0,0,0,0,1.499191865,0,0,0,0,0,0
tRF-16-1SH2P4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1SS2P40,21.69981566,26.22801526,5.888154508,15.24354739,25.5432476,17.8555541,4.124696475,24.06224357,12.03488069,23.65993606,15.66490878,7.620919162,22.35167957,62.82030718,11.62685928,12.81813689,24.91079426,25.77814984,14.83137775,33.06770547,9.790267569,9.056487313,27.80199343,7.695935609,31.34592775,24.30103665,32.58881452,50.14593247,16.98048603,20.94079418,5.754706708,14.5674902,59.93622089,18.90267294,24.70727685,29.41432785,65.96444207,74.17218944,60.10075336,20.55204141,60.09552287,19.14520106,24.70346459
tRF-16-1SS2PLB,0,0,0,0,0,0,0,0,0.633414773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1SS2PMB,1.205545314,0,0,0.725883209,0,0.743981421,1.031174119,0.776201405,1.266829546,1.478746004,0,0,0,0,1.93780988,0,0.73267042,0,2.224706663,0,1.780048649,1.234975543,0,0.591995047,1.424814898,1.012543194,0,0,0.893709791,1.047039709,1.644201917,1.45674902,0,0,0,0,0,0,0,0,0,0,1.122884754
tRF-16-1UYKOQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1W6SF8E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1Y0SR90,0,0,0.84116493,0,1.064301983,0,0,0,0,0,0,0,0.677323623,0,0,0,0.73267042,0.402783591,0.741568888,0.551128425,0,0.823317028,0.731631406,0,0,1.012543194,0,0,0,1.047039709,0.822100958,0,1.248671269,0,1.64715179,0,0,0,0,0,0,0,0
tRF-16-1YS2P40,0,0,0,0,0,0,2.062348238,0,0,0,0,0,0,1.532202614,0,0,0,0.402783591,0.741568888,0.551128425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64715179,0,0,0,0,0,0,0,0
tRF-16-1Z3L7L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411658514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1ZNLQHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303552581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-207RRND,0,0,0,0,0,0,0,0,0,0,0,0,1.354647246,0,0.645936627,0,0,0.402783591,0,0,0,0,0,0,0,0,0,0,0,1.047039709,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-207WRND,0,1.14034849,1.682329859,0,0,1.487962842,0,0,0,0,1.118922056,0,0,1.532202614,0,0,0,0.402783591,0.741568888,0,0,0,0,0,0.712407449,1.012543194,0,0,0,1.047039709,0,0,0,0,0,0,1.499191865,1.901851011,0,1.370136094,0,0,4.491539017
tRF-16-232WMKE,0,0,0,0,1.064301983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-23W8WR0,0,1.14034849,0.84116493,2.177649627,1.064301983,0,1.031174119,0.776201405,3.167073866,0,0,1.524183832,2.709294493,1.532202614,0,0,3.663352098,2.819485139,0,4.960155821,5.340145947,0.411658514,0,2.959975234,0.712407449,0,2.607105162,0.748446753,0,1.047039709,0.822100958,0.72837451,0,1.350190924,0,0,2.99838373,0,2.072439771,2.740272188,0,1.472707773,0
tRF-16-245J7KE,0,2.280696979,1.682329859,1.451766418,2.128603966,2.231944263,0,3.881007027,0.633414773,4.436238011,2.237844111,6.09673533,1.354647246,4.596607843,1.291873253,3.845441067,0,0.805567183,1.483137775,1.653385274,1.780048649,1.646634057,4.389788436,0.591995047,4.274444693,0,0,0.748446753,5.362258747,2.094079418,6.576807666,1.45674902,1.248671269,1.350190924,1.64715179,2.801364557,2.99838373,0,0,2.740272188,0,2.945415547,0
tRF-16-24OUQHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640906844,0,0,0,0,0,0.411658514,0,0,0,0,0,0,0.893709791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-26O4PU0,0,0,0,0,0,0,0,0,0,0,0,0,0.677323623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2E2WMKE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2E3KXRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73267042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
